tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,0,8,5,8,10,16,1,128,1,1,16384,1,4,9,2,True,15754,2.64441,198636.0
4096,0,8,5,8,12,64,2,128,3,1,131072,0,2,15,1,True,76627,6.48628,335608.0
4096,0,8,5,8,20,32,4,32,1,1,32768,0,2,4,2,True,58631,2.95356,201618.0
4096,0,16,2,8,13,16,8,128,4,1,65536,1,2,11,2,True,18727,11.9273,503254.0
4096,0,16,2,8,20,64,8,64,1,1,65536,1,3,9,1,True,15153,6.59249,203752.0
4096,0,16,3,4,10,32,1,128,2,1,16384,0,3,4,1,True,80649,1.66965,64116.9
4096,0,16,3,4,14,64,16,32,3,1,32768,0,2,8,2,True,76921,4.91896,254316.0
4096,0,16,3,4,19,64,4,128,3,1,32768,1,3,13,1,True,15267,3.22952,106797.0
4096,0,16,4,4,13,64,8,128,3,0,131072,1,3,9,2,True,14344,9.36665,757591.0
4096,0,16,4,8,18,64,8,64,1,1,131072,1,1,15,2,True,11774,10.6439,756060.0
4096,0,16,4,8,19,16,16,64,3,1,16384,0,4,13,2,True,98842,2.9683,213489.0
4096,0,16,5,4,14,16,16,64,2,0,65536,1,2,6,2,True,13431,10.816,669424.0
4096,0,16,5,4,14,16,16,64,3,1,16384,0,4,5,2,True,97929,2.69845,213489.0
4096,0,16,5,8,15,16,1,128,2,1,131072,1,4,10,2,True,15359,12.1061,1155240.0
4096,4,4,1,8,10,64,4,128,3,1,131072,0,2,4,2,True,79320,14.4409,870836.0
4096,4,4,2,4,10,32,8,64,3,1,16384,1,4,10,2,True,19373,4.46946,132945.0
4096,4,4,3,4,11,64,2,128,1,0,32768,0,4,4,1,True,77799,2.46221,107392.0
4096,4,4,3,8,18,16,4,128,2,1,131072,0,1,4,2,True,59905,11.1182,1144360.0
4096,4,4,3,8,19,32,8,128,2,0,131072,0,4,5,2,True,87398,9.14734,906149.0
4096,4,4,4,8,12,32,2,32,1,0,65536,0,2,6,2,True,58863,5.1114,387103.0
4096,4,4,5,4,13,32,1,32,4,0,65536,0,4,5,2,True,105145,3.98197,388773.0
4096,4,4,5,8,12,16,16,128,4,0,32768,1,3,9,2,True,16502,6.91983,364086.0
4096,8,8,1,4,10,16,1,128,1,0,32768,0,3,7,1,True,78605,5.15928,106170.0
4096,8,8,1,4,15,32,16,32,1,1,131072,0,1,11,1,True,52705,20.3088,383790.0
4096,8,8,1,4,18,64,2,32,4,1,131072,1,3,8,2,True,18851,15.4699,692638.0
4096,8,8,1,8,18,64,8,32,4,0,131072,0,3,9,2,True,98218,13.0726,747928.0
4096,8,8,2,4,17,32,4,32,3,1,65536,0,3,6,1,True,88074,4.91439,237125.0
4096,8,8,2,4,20,64,16,32,3,1,32768,1,2,4,1,True,15442,5.77171,91079.1
4096,8,8,2,8,18,32,2,32,3,0,131072,0,3,8,2,True,87664,10.07,871006.0
4096,8,8,3,4,11,32,4,128,3,1,65536,1,3,8,1,True,15228,6.05626,244589.0
4096,8,8,3,8,16,16,4,128,2,0,131072,1,4,16,1,True,17114,13.7699,452213.0
4096,8,8,4,8,11,16,1,128,2,0,32768,0,2,4,1,True,70922,2.51359,106072.0
4096,8,8,4,8,11,32,1,32,2,0,131072,1,3,15,1,True,14141,9.99031,461582.0
4096,8,8,5,8,13,64,8,64,2,0,32768,0,3,16,2,True,77346,2.63842,202745.0
4096,16,16,1,4,10,16,1,32,2,0,32768,0,3,5,2,True,88159,6.04546,221226.0
4096,16,16,2,4,13,16,16,64,4,1,16384,0,3,10,2,True,100233,4.33093,213489.0
4096,16,16,2,4,20,64,2,128,3,1,131072,0,1,9,1,True,68188,9.72757,335608.0
4096,16,16,3,4,20,16,2,128,2,0,65536,0,2,15,1,True,69457,4.92581,299885.0
4096,16,16,3,8,10,32,1,64,3,0,32768,0,4,6,2,True,98459,2.8387,221209.0
4096,16,16,3,8,16,64,1,32,3,0,16384,0,3,11,2,True,90788,1.50018,103941.0
4096,16,16,3,8,19,64,2,64,4,1,16384,0,2,15,2,True,87760,1.55381,103964.0
4096,16,16,4,4,13,64,8,128,2,0,16384,0,4,11,2,True,87425,1.88512,125450.0
4096,16,16,4,8,12,64,8,32,1,1,16384,1,3,8,2,True,15595,2.68671,133489.0
4096,16,16,5,8,16,16,4,64,4,1,32768,0,4,5,2,True,105861,2.65808,274566.0
4096,8,4,1,4,11,32,1,32,1,0,32768,0,3,9,1,True,75113,5.04934,106225.0
4096,8,4,2,4,13,32,4,64,1,0,131072,1,1,9,2,True,12597,17.1852,877989.0
4096,8,4,2,4,16,16,2,32,4,0,16384,1,4,7,2,True,22174,5.3468,186914.0
4096,8,4,2,4,20,16,1,128,4,1,16384,1,4,7,2,True,23339,3.83566,208206.0
4096,8,4,2,8,17,64,8,128,3,0,131072,0,4,15,2,True,96382,9.54323,747830.0
4096,8,4,3,4,14,32,2,128,2,0,65536,1,1,10,1,True,12305,6.63718,197046.0
4096,8,4,3,8,20,64,8,64,1,0,131072,1,4,16,1,True,14759,9.4846,389391.0
4096,16,8,1,8,17,64,2,64,3,0,65536,1,3,14,1,True,17826,8.33447,200288.0
4096,16,8,4,4,16,16,8,128,1,1,16384,1,3,14,1,True,15340,3.44306,73036.6
4096,16,8,4,4,17,16,16,32,3,0,131072,1,2,13,1,True,15051,13.7365,475041.0
4096,16,8,4,4,20,32,16,128,2,0,65536,1,2,11,2,True,12861,9.50994,349172.0
4096,16,8,4,8,14,16,4,32,1,1,65536,1,1,7,2,True,12255,9.63582,492351.0
4096,16,8,5,8,10,64,4,64,4,0,16384,1,4,10,2,True,18007,1.69097,116639.0
4096,16,8,5,8,11,32,16,32,1,1,131072,0,4,14,2,True,76884,10.0923,819860.0
4096,16,8,5,8,13,32,1,64,3,0,65536,0,3,9,2,True,85966,4.18277,388773.0
4096,32,16,1,4,18,32,4,128,2,1,16384,0,3,5,2,True,82503,3.42794,118455.0
4096,32,16,2,4,14,32,16,64,2,1,131072,1,2,5,2,True,14246,23.8739,827325.0
4096,32,16,3,4,18,16,16,64,4,0,131072,1,2,15,1,True,16856,15.182,473510.0
4096,32,16,4,4,17,16,1,32,3,1,32768,1,2,16,2,True,15772,5.14659,231080.0
4096,32,16,4,8,19,64,8,64,2,0,65536,1,3,10,1,True,14241,4.67056,204518.0
4096,32,16,5,4,17,64,16,64,3,0,65536,0,3,13,2,True,85870,5.93251,512742.0
4096,32,16,5,8,12,16,8,128,4,1,65536,1,1,12,2,True,14214,8.0054,494641.0
4096,12,4,1,4,13,64,2,128,4,0,65536,1,4,6,2,True,19145,9.76005,399167.0
4096,12,4,1,8,17,16,4,32,4,1,16384,0,3,14,1,True,106092,3.21363,63946.5
4096,12,4,1,8,19,64,2,128,4,0,16384,0,4,14,1,True,109048,2.74691,53507.6
4096,12,4,2,4,10,64,8,128,3,0,16384,1,3,13,2,True,18869,3.60777,135786.0
4096,12,4,2,4,12,32,2,32,1,0,32768,0,2,15,1,True,60416,3.69599,107385.0
4096,12,4,2,4,20,16,4,32,2,0,65536,0,4,6,2,True,88752,6.56392,484695.0
4096,12,4,2,8,16,64,16,128,1,0,131072,0,2,16,1,True,59433,11.2541,341535.0
4096,12,4,3,8,14,32,4,64,3,1,16384,1,3,10,1,True,16859,2.72731,64690.1
4096,12,4,3,8,19,32,8,32,1,1,131072,0,2,4,1,True,58896,9.49262,462126.0
4096,12,4,4,4,16,64,8,128,2,0,65536,0,2,8,2,True,67532,4.86784,356884.0
4096,12,4,4,4,18,16,1,128,1,0,16384,1,3,6,2,True,15717,3.07096,201124.0
4096,12,4,4,8,10,64,16,32,2,0,32768,1,4,13,1,True,14735,3.71123,119806.0
4096,12,4,5,4,11,16,2,128,3,1,32768,1,1,9,2,True,13593,5.0663,237484.0
4096,12,4,5,4,18,32,4,128,3,1,16384,0,1,11,1,True,68122,1.44029,57033.9
4096,24,8,1,4,11,64,2,32,2,0,131072,0,1,11,1,True,60454,16.0561,335707.0
4096,24,8,2,4,13,64,1,64,2,1,16384,0,3,9,1,True,82623,1.99564,53481.0
4096,24,8,4,4,11,32,4,32,1,0,32768,1,4,15,1,True,14202,3.4989,101107.0
4096,24,8,4,8,17,16,1,64,2,0,131072,1,1,7,2,True,13081,14.8326,1159450.0
4096,24,8,5,8,11,32,16,128,4,0,32768,0,1,15,2,True,76614,3.90799,254353.0
4096,24,8,5,8,12,64,4,128,3,0,65536,0,4,4,1,True,95590,3.28887,193712.0
4096,24,8,5,8,19,64,4,128,1,0,131072,0,1,6,1,True,48917,7.56485,371992.0
4096,48,16,1,4,16,32,2,64,2,1,131072,1,4,12,2,True,19902,19.7539,886035.0
4096,48,16,1,8,12,16,4,64,1,1,16384,0,2,15,2,True,68651,5.75738,172444.0
4096,48,16,2,8,10,64,16,128,2,1,65536,1,2,5,2,True,14755,13.7396,520781.0
4096,48,16,2,8,14,16,1,128,3,0,32768,0,2,8,1,True,82576,3.2397,106072.0
4096,48,16,3,4,11,16,2,32,3,1,16384,0,4,6,1,True,98797,1.62263,64000.6
4096,48,16,4,4,18,16,2,64,2,0,16384,0,3,11,2,True,79575,2.05166,169688.0
4096,48,16,4,8,10,16,2,128,3,1,16384,0,2,4,1,True,79136,1.57044,64000.6
4096,16,4,1,4,12,64,8,128,2,0,16384,1,3,7,1,True,22646,4.28696,66118.4
4096,16,4,2,4,12,32,8,128,1,0,131072,1,2,14,1,True,13365,16.2451,469782.0
4096,16,4,2,4,17,32,4,128,1,0,32768,0,3,14,1,True,68922,3.50263,107209.0
4096,16,4,2,8,18,16,2,32,4,0,16384,1,2,11,2,True,20062,5.78509,186914.0
4096,16,4,3,4,12,64,2,64,2,1,16384,0,1,15,1,True,59213,1.93984,53409.1
4096,16,4,3,4,18,16,4,32,4,0,65536,1,2,16,1,True,16758,7.85252,325958.0
4096,16,4,4,8,12,16,4,128,1,1,32768,1,3,7,2,True,14329,5.8516,282414.0
4096,16,4,5,8,16,32,1,128,1,1,32768,1,4,11,1,True,14506,2.9482,113974.0
4096,32,8,1,8,10,32,16,32,2,0,131072,1,2,9,1,True,18259,22.2392,399103.0
4096,32,8,2,4,11,32,2,32,1,0,65536,0,3,5,1,True,68678,5.29992,189389.0
4096,32,8,2,8,20,64,4,32,2,1,65536,1,1,12,1,True,13960,6.73776,201943.0
4096,32,8,3,8,17,64,16,128,3,0,131072,0,2,16,1,True,77211,8.18542,341535.0
4096,32,8,4,4,13,32,4,64,2,1,16384,1,2,16,1,True,14374,2.51679,64690.1
4096,32,8,4,4,16,32,8,64,1,0,131072,0,2,5,2,True,58623,9.48397,906149.0
4096,32,8,4,4,16,32,16,64,2,0,32768,0,2,14,1,True,67907,3.22552,109670.0
4096,32,8,4,4,20,16,1,64,1,0,32768,1,4,8,2,True,15922,5.15317,233377.0
4096,32,8,4,8,17,64,2,32,1,0,16384,0,1,13,2,True,49977,1.78115,103964.0
4096,64,16,1,4,11,64,16,32,1,1,32768,0,2,15,2,True,61065,12.9069,254414.0
4096,64,16,1,8,18,32,4,32,1,0,32768,1,2,15,2,True,17631,10.3664,180513.0
4096,64,16,3,4,11,64,16,64,3,0,65536,0,3,14,1,True,86265,4.96507,192384.0
4096,64,16,4,4,11,64,1,128,4,0,131072,0,2,12,2,True,86359,7.60398,723789.0
4096,64,16,4,4,20,16,1,64,1,0,16384,0,2,5,2,True,62737,1.86282,190980.0
4096,64,16,5,4,11,64,4,32,1,0,16384,1,1,11,2,True,12619,2.04072,111853.0
4096,64,16,5,8,13,16,16,64,4,1,65536,0,3,12,2,True,96191,5.73553,657365.0
4096,20,4,1,8,17,32,2,32,2,1,32768,1,3,16,1,True,19822,7.29603,122796.0
4096,20,4,2,4,19,32,4,128,1,1,131072,0,4,10,2,True,78750,10.6204,870524.0
4096,20,4,3,4,16,64,8,32,2,1,16384,0,4,7,1,True,88061,1.68663,57598.0
4096,20,4,4,4,11,32,16,64,1,1,16384,1,4,13,1,True,15506,3.60753,80230.9
4096,20,4,4,4,12,64,4,128,2,1,32768,0,3,11,1,True,77045,2.20451,95695.9
4096,20,4,4,4,14,64,1,32,4,1,131072,0,1,10,1,True,76902,6.91772,335476.0
4096,20,4,4,8,15,32,4,32,1,0,131072,0,3,5,1,True,68205,7.70194,443646.0
4096,20,4,5,4,12,16,8,64,4,0,131072,1,1,8,1,True,14440,11.8755,472825.0
4096,20,4,5,4,12,32,16,64,3,0,65536,0,4,10,1,True,95355,3.95456,185506.0
4096,20,4,5,4,13,16,4,64,4,1,16384,0,1,13,1,True,78276,1.46901,63847.9
4096,40,8,1,4,13,64,1,128,1,0,32768,1,3,4,2,True,19696,7.08633,207486.0
4096,40,8,1,4,18,64,16,64,3,1,32768,1,3,7,1,True,18192,8.52854,93474.5
4096,40,8,2,4,16,16,8,64,4,0,65536,0,4,10,1,True,108068,5.19516,318229.0
4096,40,8,2,8,15,64,2,64,1,1,131072,0,2,8,1,True,59155,10.4961,335608.0
4096,40,8,4,8,12,64,8,32,2,1,131072,0,2,4,2,True,67766,8.48562,747830.0
4096,40,8,5,4,13,16,2,64,1,0,32768,1,2,4,2,True,12892,5.21241,232316.0
4096,40,8,5,4,15,32,2,64,4,0,131072,0,3,15,1,True,95647,6.51118,447191.0
4096,80,16,1,4,10,32,4,64,3,0,65536,0,2,12,2,True,79558,9.51388,484903.0
4096,80,16,4,4,12,16,1,32,4,0,65536,0,4,14,1,True,105796,3.88227,301804.0
4096,80,16,4,4,12,64,2,32,3,0,131072,0,3,4,1,True,86406,6.6807,335608.0
4096,80,16,5,8,14,16,1,32,4,0,16384,1,2,10,2,True,16593,2.5425,198444.0
4096,80,16,5,8,15,16,8,128,4,0,16384,0,3,14,2,True,97306,1.8196,175019.0
4096,24,4,1,4,15,16,16,32,2,0,65536,0,2,7,2,True,74751,14.9956,657464.0
4096,24,4,1,8,11,32,16,64,1,0,32768,1,4,16,2,True,19134,15.911,269381.0
4096,24,4,2,4,12,32,1,128,4,0,16384,1,2,7,1,True,18915,3.24861,71773.1
4096,24,4,2,4,13,64,16,128,3,0,16384,0,2,8,1,True,79042,3.47806,72542.6
4096,24,4,2,8,13,32,16,32,1,1,65536,1,1,16,1,True,12503,11.5777,176743.0
4096,24,4,2,8,14,64,2,32,4,1,16384,1,3,14,2,True,19093,2.51151,114491.0
4096,24,4,3,4,13,64,16,32,4,1,16384,1,2,12,1,True,17168,3.28275,83261.3
4096,24,4,3,8,15,16,4,64,1,1,131072,0,3,13,1,True,69137,9.30711,443600.0
4096,24,4,4,4,12,64,8,32,1,0,16384,1,2,6,2,True,14506,2.83336,133681.0
4096,24,4,5,4,14,16,4,128,2,0,131072,0,4,11,1,True,86935,7.34107,443600.0
4096,24,4,5,8,19,16,1,32,3,1,32768,0,1,14,2,True,69500,2.86583,221127.0
4096,48,8,1,4,18,32,8,32,1,0,32768,1,4,15,1,True,19525,8.04376,123543.0
4096,48,8,2,8,20,32,1,128,1,0,32768,0,3,16,2,True,71810,4.13831,221209.0
4096,48,8,3,4,11,32,4,32,3,1,131072,0,1,6,1,True,68138,8.61252,443646.0
4096,48,8,3,8,10,16,2,64,2,0,131072,0,2,6,2,True,68955,10.4322,1144920.0
4096,48,8,3,8,19,64,8,64,2,1,65536,1,4,15,1,True,14823,5.16541,205666.0
4096,48,8,4,4,16,64,8,64,2,0,65536,1,2,7,1,True,13761,4.8452,204135.0
4096,48,8,5,8,19,64,4,32,3,1,131072,1,4,13,2,True,15278,8.30099,881647.0
4096,48,8,5,8,19,64,4,128,4,1,65536,0,1,9,2,True,76572,4.20771,355746.0
4096,96,16,1,8,14,64,4,32,1,1,65536,0,3,16,1,True,69870,7.81169,193811.0
4096,96,16,2,8,13,32,2,64,1,1,16384,0,4,11,1,True,80071,2.19801,64005.1
4096,96,16,5,4,11,16,4,128,4,1,32768,1,4,6,1,True,17438,3.60567,138778.0
4096,96,16,5,4,12,16,8,128,4,1,131072,0,4,13,2,True,105240,8.60696,905708.0
4096,96,16,5,4,20,32,1,64,3,1,32768,1,1,16,1,True,13319,3.08639,100341.0
4096,28,4,1,4,10,16,2,128,2,0,131072,0,1,16,1,True,64394,17.6485,447227.0
4096,28,4,1,4,18,32,4,64,3,1,32768,1,2,16,1,True,19317,7.69089,122620.0
4096,28,4,1,8,16,16,4,64,2,0,131072,1,2,6,1,True,25047,22.9109,460733.0
4096,28,4,4,8,20,32,8,128,1,0,16384,1,3,12,2,True,14600,3.36284,133136.0
4096,56,8,1,4,13,64,1,64,3,0,16384,1,1,8,2,True,21532,3.75162,112653.0
4096,56,8,1,8,12,16,16,128,1,1,131072,0,3,9,1,True,74952,17.4677,464995.0
4096,56,8,2,4,17,16,4,64,3,1,32768,1,2,8,2,True,18089,8.22479,291601.0
4096,56,8,3,8,19,16,1,64,4,0,32768,0,4,15,1,True,108344,2.38493,106072.0
4096,56,8,4,4,16,16,16,32,1,0,65536,1,1,11,1,True,12371,9.82764,216183.0
4096,56,8,4,8,19,32,4,32,3,0,65536,1,1,11,1,True,12895,5.71832,227820.0
4096,56,8,5,4,17,16,16,32,1,0,131072,1,1,10,2,True,11584,17.6254,796165.0
4096,56,8,5,8,15,32,2,128,3,1,65536,0,2,8,1,True,76857,3.58781,189389.0
4096,56,8,5,8,18,32,8,64,4,0,16384,1,2,6,2,True,15574,2.75603,133328.0
4096,112,16,2,4,15,32,1,128,3,1,16384,0,2,11,2,True,82163,2.04123,117046.0
4096,112,16,3,4,14,32,8,128,2,0,131072,0,2,11,2,True,68448,9.93627,906149.0
4096,112,16,3,8,14,32,2,64,3,0,16384,0,3,4,1,True,87664,1.61859,64005.1
4096,112,16,3,8,19,64,4,64,3,0,65536,0,1,12,2,True,67744,5.2925,355746.0
4096,112,16,4,8,10,64,8,64,4,0,65536,1,3,6,1,True,15547,4.43354,204709.0
4096,112,16,4,8,13,64,8,64,4,1,16384,0,1,16,2,True,77899,1.99996,125450.0
4096,112,16,5,4,19,64,16,128,3,0,65536,0,2,9,2,True,76844,6.20846,512742.0
4096,112,16,5,8,10,64,4,64,2,1,131072,1,1,6,2,True,12003,9.31989,878967.0
4096,112,16,5,8,12,16,4,32,3,1,65536,0,2,12,1,True,77544,4.13399,317537.0
4096,112,16,5,8,18,16,8,64,4,0,32768,0,1,6,1,True,77601,2.47672,131617.0
4096,32,4,1,4,20,16,1,32,3,1,32768,0,1,13,1,True,77564,5.20837,106170.0
4096,32,4,1,8,15,64,2,128,1,1,16384,0,2,9,1,True,63235,4.25613,53507.6
4096,32,4,1,8,20,64,2,32,1,0,65536,1,1,6,1,True,15859,9.79848,197800.0
4096,32,4,2,8,15,16,4,64,2,1,32768,1,1,9,2,True,16332,8.96755,291984.0
4096,32,4,2,8,18,16,8,32,4,0,131072,1,2,5,1,True,19007,17.4154,479715.0
4096,32,4,2,8,20,64,4,32,2,0,16384,0,2,8,1,True,69727,2.35753,53289.1
4096,32,4,3,4,13,32,16,32,1,1,131072,0,3,12,2,True,68125,12.9811,819860.0
4096,32,4,3,4,13,32,16,64,3,0,131072,1,4,14,1,True,16106,11.4858,391348.0
4096,32,4,3,8,20,32,1,128,1,0,32768,0,1,14,1,True,51231,3.15224,106126.0
4096,32,4,4,8,20,64,2,128,1,0,131072,1,3,8,2,True,13745,9.40268,730110.0
4096,32,4,5,4,10,16,16,64,4,1,16384,0,4,4,2,True,107180,2.60077,213489.0
4096,32,4,5,4,19,16,4,64,2,1,32768,0,3,4,1,True,77765,2.36777,131122.0
4096,64,8,2,4,13,16,2,128,2,0,16384,1,3,7,1,True,19342,4.53442,67267.7
4096,64,8,2,8,13,64,4,32,1,0,32768,0,1,8,2,True,50081,5.20936,201608.0
4096,64,8,3,4,10,32,1,128,2,0,32768,0,3,12,2,True,79638,3.12938,221209.0
4096,64,8,3,4,14,16,2,32,1,1,65536,1,3,4,2,True,14862,9.84431,477924.0
4096,64,8,3,8,12,64,2,128,4,1,16384,0,4,11,1,True,106409,1.37392,53409.1
4096,64,8,3,8,17,32,2,32,2,0,131072,0,1,7,2,True,59030,10.0299,871006.0
4096,64,8,3,8,20,16,8,64,2,0,65536,1,2,15,2,True,14846,10.6251,497320.0
4096,64,8,4,4,19,64,4,32,3,1,32768,0,4,15,1,True,95700,2.0276,95695.9
4096,64,8,4,8,19,16,16,32,3,1,16384,1,3,13,1,True,17243,4.47341,111178.0
4096,64,8,5,4,17,32,16,64,4,0,65536,0,4,12,1,True,104629,3.85325,185506.0
4096,64,8,5,8,12,64,16,64,3,1,65536,0,1,16,2,True,67429,6.57502,512742.0
4096,128,16,2,8,12,64,1,128,2,0,16384,1,3,9,2,True,18527,2.53717,113894.0
4096,128,16,3,4,16,64,4,32,4,0,16384,0,1,10,2,True,77808,1.7021,104006.0
4096,128,16,4,4,19,16,8,128,3,1,16384,0,3,7,2,True,88880,2.07817,175019.0
4096,36,4,1,4,20,32,1,128,3,0,16384,1,3,15,1,True,24579,4.75977,79145.1
4096,36,4,1,8,14,32,8,128,2,1,65536,1,1,10,2,True,16791,15.5041,416779.0
4096,36,4,2,8,17,16,16,64,2,0,131072,0,4,16,1,True,88774,10.8184,464897.0
4096,36,4,3,8,12,32,2,128,4,1,16384,0,1,5,1,True,78435,1.72474,64005.1
4096,36,4,5,8,17,16,2,32,4,0,16384,0,4,14,2,True,107175,1.62528,169688.0
4096,72,8,1,4,19,64,16,128,1,0,16384,1,3,7,1,True,22136,6.55155,53298.8
4096,72,8,1,8,10,32,1,128,3,0,65536,0,3,14,1,True,89438,6.71773,190688.0
4096,72,8,2,4,18,16,1,32,2,1,32768,0,3,16,1,True,82354,3.24438,106072.0
4096,72,8,4,4,17,16,4,32,2,1,16384,0,1,14,1,True,60651,1.86581,63847.9
4096,72,8,4,8,10,64,2,32,4,1,65536,1,4,6,2,True,16541,4.97236,397729.0
4096,72,8,5,8,14,64,1,64,4,0,131072,1,2,14,1,True,14044,7.44618,346960.0
4096,72,8,5,8,20,16,2,64,2,0,16384,1,4,9,2,True,16307,3.33453,178110.0
4096,144,16,1,4,17,16,16,128,1,0,32768,1,2,9,2,True,24476,18.3238,373755.0
4096,144,16,1,8,10,64,16,64,3,1,131072,1,2,6,2,True,17905,25.8066,828390.0
4096,144,16,2,4,12,32,1,32,4,1,16384,0,1,12,1,True,81611,2.13219,64116.9
4096,144,16,2,4,13,16,16,32,2,1,32768,1,3,16,2,True,18060,12.9357,373847.0
4096,144,16,2,8,12,32,8,32,1,0,65536,0,1,4,1,True,50140,6.85928,237571.0
4096,144,16,2,8,17,32,8,128,3,0,16384,1,4,9,2,True,19250,4.48339,132945.0
4096,144,16,2,8,17,32,16,128,2,1,65536,0,4,4,1,True,87531,5.92445,185506.0
4096,144,16,3,4,10,32,4,128,2,0,131072,1,1,10,1,True,12115,12.8346,451685.0
4096,144,16,4,4,10,32,2,64,2,1,131072,1,3,14,2,True,13803,10.9404,879046.0
4096,144,16,4,4,13,64,16,32,2,0,65536,1,2,9,2,True,13561,9.22249,520973.0
4096,144,16,4,4,16,64,16,128,4,0,131072,1,1,5,1,True,13862,8.87782,350531.0
4096,144,16,4,8,10,32,2,128,3,0,32768,0,1,12,1,True,67822,2.40531,107385.0
4096,40,4,1,4,10,16,16,64,3,0,131072,0,1,14,2,True,74413,21.741,788608.0
4096,40,4,1,4,18,32,2,32,2,1,65536,0,2,15,2,True,71963,9.6938,387202.0
4096,40,4,1,8,10,32,1,128,1,0,65536,0,3,4,2,True,70952,9.7579,388871.0
4096,40,4,3,8,14,64,8,64,2,1,32768,0,3,13,1,True,77524,2.61375,96382.3
4096,40,4,3,8,19,16,4,32,4,0,131072,1,3,10,2,True,17618,14.8227,1154310.0
4096,40,4,3,8,19,64,8,32,4,0,131072,1,4,7,1,True,16638,8.77891,391305.0
4096,40,4,4,4,16,32,4,32,2,1,131072,0,4,12,1,True,86696,7.1216,443646.0
4096,40,4,4,8,12,32,4,64,2,1,65536,1,3,5,2,True,13778,6.75801,492843.0
4096,40,4,5,4,13,32,1,64,2,1,16384,0,1,10,1,True,60494,1.47775,64116.9
4096,80,8,1,4,11,32,4,32,1,1,131072,1,4,11,1,True,19065,19.9757,458675.0
4096,80,8,1,4,15,32,2,32,3,0,65536,1,1,11,1,True,18114,10.8446,204800.0
4096,80,8,1,4,20,32,16,64,4,0,131072,0,1,15,1,True,79529,15.2507,383790.0
4096,80,8,1,8,19,64,1,32,1,0,131072,1,2,4,1,True,16782,16.896,319509.0
4096,80,8,2,4,17,32,16,32,1,1,16384,1,3,6,2,True,16463,7.97932,178142.0
4096,80,8,2,8,17,32,1,32,3,1,16384,1,2,12,1,True,17977,3.39874,71581.7
4096,80,8,3,4,15,32,16,64,2,0,131072,1,2,13,1,True,13325,12.9082,391348.0
4096,80,8,3,8,13,16,8,64,3,0,131072,0,1,14,2,True,68593,10.9899,905708.0
4096,80,8,4,4,13,16,16,32,1,1,32768,0,1,16,2,True,50185,5.79614,356621.0
4096,80,8,4,4,20,32,2,32,2,0,131072,0,3,5,1,True,77156,7.36503,447191.0
4096,80,8,4,8,10,64,1,128,4,0,16384,1,3,10,1,True,17807,1.69868,62477.0
4096,80,8,5,4,17,32,1,64,3,0,16384,1,4,6,1,True,17337,1.86639,71964.5
4096,80,8,5,4,17,32,4,32,3,1,65536,1,1,7,2,True,12407,6.38264,443144.0
4096,80,8,5,8,14,64,1,32,3,0,16384,0,3,5,1,True,90080,1.15146,53481.0
