tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,8,8,5,4,14,16,8,32,1,0,32768,1,3,6,2,True,154767,6.11073,234905.0
4096,16,16,1,4,14,32,2,64,2,0,131072,1,1,7,1,True,163636,25.8806,465203.0
4096,16,16,1,8,11,32,4,32,4,0,16384,0,3,11,2,True,1007381,3.39498,118377.0
4096,16,16,1,8,14,16,4,64,1,1,32768,0,3,4,1,True,762003,6.05116,131142.0
4096,16,16,2,8,12,16,8,64,4,0,65536,1,1,4,1,True,192878,10.3546,305460.0
4096,16,16,3,4,10,32,8,64,1,0,32768,1,2,15,2,True,135977,9.04999,211034.0
4096,16,16,3,4,11,64,2,64,3,0,32768,0,4,12,1,True,975982,2.27375,107412.0
4096,16,16,3,4,16,64,4,128,1,0,32768,1,4,12,2,True,147528,6.66025,179480.0
4096,16,16,3,8,15,32,2,128,4,1,16384,1,4,11,2,True,188472,3.48678,108977.0
4096,16,16,5,4,14,64,1,64,3,0,131072,1,2,12,1,True,158349,8.87411,342973.0
4096,8,4,1,8,18,64,16,32,3,1,16384,1,3,5,1,True,185938,13.5746,110652.0
4096,8,4,2,8,18,64,2,64,4,1,131072,0,4,6,2,True,1069922,8.88041,722091.0
4096,8,4,3,4,18,32,2,64,3,0,16384,1,4,9,1,True,190226,3.44138,85079.6
4096,8,4,3,4,19,32,8,32,3,1,16384,0,4,11,1,True,985752,1.77355,57623.8
4096,8,4,3,8,13,32,1,64,3,1,32768,0,2,14,2,True,805021,3.2065,221228.0
4096,8,4,3,8,15,16,16,128,2,0,32768,0,4,6,1,True,909245,3.92935,174445.0
4096,8,4,3,8,19,16,8,64,3,0,16384,0,4,11,2,True,1004530,2.55053,175039.0
4096,8,4,4,4,14,16,4,64,1,0,131072,1,1,16,1,True,147420,12.3637,452616.0
4096,8,4,4,8,13,64,1,128,3,0,32768,0,1,16,2,True,703198,2.82796,199560.0
4096,8,4,4,8,19,64,4,32,2,0,32768,1,2,4,2,True,136452,5.76299,215218.0
4096,8,4,4,8,20,64,2,32,1,0,16384,1,3,12,2,True,137135,3.49635,119679.0
4096,8,4,5,4,11,32,2,64,3,0,65536,0,3,14,1,True,888972,3.5053,189409.0
4096,8,4,5,8,14,16,2,64,2,1,32768,1,4,4,1,True,190503,3.58723,117505.0
4096,8,4,5,8,16,16,2,128,3,1,16384,1,2,7,1,True,177833,2.74646,80290.0
4096,16,8,1,4,16,32,2,128,1,1,16384,0,1,16,2,True,550940,5.08964,118320.0
4096,16,8,1,8,16,32,2,128,2,1,16384,1,1,5,1,True,166523,9.57975,69978.9
4096,16,8,1,8,20,32,4,32,4,0,16384,1,3,5,1,True,208675,8.27695,69870.8
4096,16,8,2,8,15,64,8,64,3,0,16384,1,3,6,1,True,179767,5.30835,77329.2
4096,16,8,3,4,13,16,1,64,4,0,32768,1,2,11,1,True,234621,4.20963,125615.0
4096,16,8,3,4,14,32,4,64,3,0,16384,0,4,9,2,True,984577,1.7711,118377.0
4096,16,8,3,4,17,64,8,32,1,0,131072,1,3,6,2,True,138407,16.3283,761439.0
4096,16,8,3,8,10,64,1,128,2,0,32768,1,3,9,2,True,146904,6.17775,213915.0
4096,16,8,3,8,12,16,8,128,2,0,32768,0,1,8,2,True,633257,4.63836,228014.0
4096,16,8,4,4,12,16,1,64,1,1,16384,1,1,10,1,True,154081,3.42619,64821.1
4096,16,8,5,8,12,32,8,32,3,0,32768,0,2,13,2,True,798591,2.9518,202804.0
4096,32,16,1,4,20,16,1,64,2,0,16384,0,4,10,1,True,1067233,3.22015,64123.4
4096,32,16,1,8,15,32,4,128,4,0,16384,1,2,14,1,True,197658,8.64952,76577.1
4096,32,16,2,4,12,16,2,32,2,1,16384,0,4,15,1,True,924711,2.24755,64020.5
4096,32,16,2,8,15,16,16,128,2,0,65536,0,1,14,1,True,645963,8.69529,208355.0
4096,32,16,3,4,16,16,2,32,2,1,16384,1,2,16,1,True,179665,3.82547,74739.2
4096,32,16,3,4,20,16,16,64,3,1,131072,0,4,6,1,True,998877,9.07941,464917.0
4096,32,16,3,8,13,32,2,64,3,1,131072,1,3,13,1,True,179039,11.3708,465777.0
4096,32,16,3,8,19,32,16,128,2,0,16384,1,4,6,1,True,179247,5.89738,93457.7
4096,32,16,4,4,10,32,1,64,3,1,32768,1,4,9,2,True,176373,4.66215,232139.0
4096,32,16,5,8,10,32,16,64,4,1,65536,0,2,14,1,True,888205,4.31565,185526.0
4096,32,16,5,8,17,32,4,128,1,0,65536,0,2,7,1,True,617728,4.02725,237144.0
4096,12,4,1,8,10,64,2,64,2,1,32768,0,2,7,2,True,712639,6.83822,201989.0
4096,12,4,1,8,12,32,16,64,2,0,32768,0,4,13,1,True,911195,7.28925,109690.0
4096,12,4,1,8,16,32,4,128,4,0,131072,0,1,8,1,True,829906,13.6796,443666.0
4096,12,4,2,8,18,16,1,32,3,1,131072,0,1,8,2,True,788865,11.6108,1147600.0
4096,12,4,3,8,15,64,2,128,4,0,32768,1,2,7,1,True,172569,4.63127,137654.0
4096,12,4,4,4,11,32,2,32,1,0,65536,1,1,16,2,True,121777,9.06331,394588.0
4096,12,4,4,8,12,16,4,64,4,0,131072,1,1,6,2,True,166197,13.4747,1152030.0
4096,12,4,4,8,19,64,8,64,2,1,131072,0,2,13,2,True,703442,8.64135,747850.0
4096,12,4,5,4,16,64,8,128,4,1,131072,0,3,15,2,True,973692,7.47621,747850.0
4096,12,4,5,8,13,64,1,64,1,1,65536,0,4,7,1,True,792917,3.3895,190708.0
4096,12,4,5,8,14,32,4,128,2,1,65536,0,3,10,1,True,801165,3.72036,237144.0
4096,12,4,5,8,14,32,8,128,4,1,16384,1,4,7,1,True,198189,2.71308,75233.1
4096,24,8,1,4,13,16,2,128,3,1,131072,1,4,6,1,True,243218,21.0355,457676.0
4096,24,8,1,8,14,16,16,64,4,1,131072,1,3,10,1,True,241122,27.3195,475444.0
4096,24,8,2,4,16,16,8,64,1,0,16384,1,4,15,2,True,184197,8.67605,184226.0
4096,24,8,2,8,15,16,4,32,4,1,16384,1,4,4,1,True,239335,4.44525,76692.0
4096,24,8,2,8,19,64,4,128,3,1,32768,1,2,15,1,True,162579,6.76291,128638.0
4096,24,8,5,4,19,64,1,32,1,0,65536,0,2,5,2,True,621303,4.43884,388936.0
4096,24,8,5,8,10,64,8,128,4,0,65536,1,2,8,1,True,171006,5.57432,225975.0
4096,24,8,5,8,13,64,4,64,2,0,16384,1,4,12,2,True,158051,2.8705,119338.0
4096,24,8,5,8,18,16,8,128,2,0,65536,0,4,5,1,True,902452,4.16698,318248.0
4096,48,16,1,4,12,32,16,32,1,0,65536,1,4,8,2,True,171331,33.8691,414866.0
4096,48,16,1,8,16,16,2,32,4,0,32768,0,3,11,1,True,1030118,4.64648,107361.0
4096,48,16,2,4,19,32,4,64,3,0,131072,1,1,8,1,True,161235,15.9083,461467.0
4096,48,16,2,8,14,32,4,128,4,1,65536,0,4,6,1,True,1077045,4.60879,237144.0
4096,48,16,3,4,14,16,16,128,1,1,32768,1,4,8,2,True,172912,12.3586,364297.0
4096,48,16,3,4,17,64,2,128,3,1,32768,1,2,11,1,True,160259,4.8552,137271.0
4096,48,16,4,4,12,32,2,64,4,0,32768,1,2,4,2,True,165610,5.06925,285709.0
4096,48,16,4,4,17,32,8,32,1,0,32768,0,2,13,1,True,619478,2.83834,108534.0
4096,48,16,4,8,19,16,8,64,4,1,131072,1,1,10,1,True,181152,11.8894,472844.0
4096,48,16,5,4,13,64,16,32,2,0,16384,1,2,6,2,True,138616,6.45738,197652.0
4096,16,4,1,4,13,16,4,128,4,0,32768,1,4,6,2,True,240361,12.3422,282434.0
4096,16,4,1,4,20,64,4,128,2,1,16384,1,4,4,2,True,168412,9.68266,125655.0
4096,16,4,1,8,13,16,1,128,3,0,16384,0,4,14,1,True,1123107,3.09947,64123.4
4096,16,4,2,4,12,32,1,32,3,0,65536,0,3,5,2,True,899093,5.82405,388793.0
4096,16,4,2,4,19,32,4,128,4,1,131072,0,2,10,1,True,898902,8.99587,443666.0
4096,16,4,2,4,20,64,1,128,4,0,65536,1,3,9,1,True,186724,7.91703,224587.0
4096,16,4,2,4,20,64,16,64,3,1,65536,1,2,15,1,True,162384,12.9649,224177.0
4096,16,4,2,8,15,64,16,64,3,1,131072,0,1,8,1,True,707502,10.6728,341555.0
4096,16,4,2,8,17,32,4,128,3,1,65536,1,1,10,1,True,160791,9.787,254945.0
4096,16,4,2,8,20,16,16,64,3,1,32768,0,2,10,2,True,835526,7.39092,356641.0
4096,16,4,3,4,17,32,4,32,2,0,32768,0,1,16,2,True,621059,3.96541,201638.0
4096,16,4,3,4,18,32,8,32,3,1,16384,0,4,10,1,True,986843,1.77561,57623.8
4096,16,4,4,4,15,16,4,128,1,1,16384,1,1,14,1,True,147557,3.80191,74203.7
4096,16,4,4,4,16,64,8,32,4,0,65536,0,4,11,1,True,1064517,3.54193,195733.0
4096,16,4,4,8,11,16,1,64,1,0,16384,0,1,12,1,True,547687,1.97688,64123.4
4096,16,4,4,8,18,64,16,32,2,0,131072,1,3,8,2,True,146525,19.9555,834436.0
4096,16,4,5,4,12,32,4,64,4,1,131072,0,3,7,2,True,979184,7.60941,870544.0
4096,16,4,5,8,17,16,1,32,3,1,16384,0,3,8,1,True,906473,1.36671,64123.4
4096,32,8,1,8,16,64,1,128,4,1,16384,1,1,5,1,True,169051,8.74058,85465.6
4096,32,8,2,4,18,64,16,64,3,0,131072,0,4,15,2,True,977336,13.512,820081.0
4096,32,8,2,8,10,16,16,64,1,0,131072,1,1,6,1,True,159803,22.3744,473913.0
4096,32,8,3,4,15,16,4,64,4,1,16384,0,2,14,2,True,910073,2.43392,172366.0
4096,32,8,3,8,15,32,2,32,4,1,65536,0,2,8,1,True,891130,4.08764,189409.0
4096,32,8,4,4,16,16,8,32,3,0,32768,1,1,6,1,True,172466,4.90822,141781.0
4096,32,8,4,4,17,16,8,128,2,1,16384,0,3,6,1,True,821825,1.82602,64825.9
4096,32,8,5,4,17,32,2,64,2,0,131072,0,4,5,1,True,888998,6.56124,447211.0
4096,64,16,2,4,14,16,1,128,3,0,65536,1,3,4,1,True,206265,8.65348,311968.0
4096,64,16,2,8,18,16,2,64,1,1,32768,1,1,12,1,True,159844,7.45821,116357.0
4096,64,16,3,8,15,16,16,32,4,1,131072,0,3,15,1,True,997166,9.08475,464917.0
4096,64,16,4,4,20,32,2,128,1,0,32768,0,1,16,2,True,529699,3.56702,275182.0
4096,64,16,4,8,12,32,2,64,4,0,65536,1,2,12,1,True,179053,5.72194,207976.0
4096,64,16,4,8,18,16,4,32,2,0,16384,0,1,8,1,True,635881,1.93664,63867.8
4096,64,16,4,8,20,16,2,128,3,1,131072,1,1,12,2,True,158031,13.5029,1151830.0
4096,64,16,5,8,13,32,1,64,2,1,16384,1,2,8,2,True,160132,2.81672,138503.0
4096,20,4,1,4,10,16,8,64,1,0,65536,0,3,8,1,True,762003,9.57747,318248.0
4096,20,4,1,8,16,64,2,32,2,0,16384,0,4,16,2,True,894680,3.31286,103983.0
4096,20,4,2,8,14,16,8,64,1,1,65536,0,1,8,2,True,555653,9.41603,486239.0
4096,20,4,2,8,14,64,16,128,2,1,131072,0,2,16,1,True,708137,10.6677,341555.0
4096,20,4,3,4,17,16,16,128,3,1,131072,0,3,16,2,True,909233,12.1246,788529.0
4096,20,4,4,8,12,64,2,64,3,0,65536,1,4,7,2,True,172636,6.75016,403108.0
4096,20,4,5,4,15,16,2,64,4,1,16384,0,2,15,1,True,904709,1.39279,64020.5
4096,20,4,5,8,19,16,2,128,3,1,16384,0,3,4,1,True,903712,1.39344,64020.5
4096,40,8,1,4,20,16,8,32,2,0,131072,1,3,15,1,True,221814,25.4937,472844.0
4096,40,8,1,8,19,16,1,32,2,0,131072,1,1,8,2,True,271590,22.267,1166360.0
4096,40,8,3,4,17,32,16,32,4,0,16384,1,4,9,2,True,188996,7.62968,186775.0
4096,40,8,3,8,10,16,2,32,1,0,32768,1,4,7,2,True,177758,6.43569,232336.0
4096,40,8,4,4,12,64,4,32,2,0,32768,0,2,6,2,True,703422,2.98096,201628.0
4096,40,8,4,4,13,32,4,64,4,1,131072,1,3,10,1,True,188232,9.71943,462424.0
4096,40,8,4,8,11,16,8,32,3,0,16384,0,2,11,2,True,817413,2.43819,175039.0
4096,40,8,4,8,19,32,8,128,4,0,65536,0,2,14,1,True,892241,3.99225,237591.0
4096,40,8,5,4,15,64,8,64,2,0,65536,0,2,13,1,True,704427,3.75031,195733.0
4096,40,8,5,8,20,64,4,32,4,1,65536,1,1,9,2,True,144331,7.08618,370121.0
4096,80,16,1,8,13,32,16,32,4,0,32768,0,1,4,2,True,818638,11.2648,254373.0
4096,80,16,2,4,10,32,8,128,3,0,131072,1,3,6,1,True,184123,15.2881,480712.0
4096,80,16,2,4,12,32,2,32,3,1,16384,1,4,13,1,True,196354,4.50764,82399.9
4096,80,16,2,4,14,64,8,32,2,1,16384,0,1,7,1,True,618614,2.94035,57617.8
4096,80,16,3,4,13,64,2,64,1,1,131072,0,4,14,1,True,794698,7.44087,335628.0
4096,80,16,3,8,14,32,1,64,4,1,32768,0,3,10,1,True,982033,2.34025,106146.0
4096,80,16,3,8,19,64,8,128,2,0,32768,0,3,15,2,True,795160,3.43466,202765.0
4096,80,16,5,8,16,16,4,64,3,1,131072,0,1,13,2,True,717374,9.01262,1144380.0
4096,80,16,5,8,18,16,16,64,3,1,32768,1,2,15,1,True,177318,6.11636,185163.0
4096,24,4,1,8,13,16,8,32,2,1,131072,1,2,8,2,True,194035,36.2356,912618.0
4096,24,4,1,8,19,64,2,64,4,0,65536,1,1,7,1,True,171504,14.0125,222413.0
4096,24,4,2,4,19,32,8,128,3,1,16384,0,4,4,2,True,992537,2.94385,125500.0
4096,24,4,2,8,16,64,1,128,4,0,131072,0,2,9,2,True,888254,9.466,723809.0
4096,24,4,3,4,10,32,16,32,3,0,131072,0,4,13,2,True,982271,12.1851,819880.0
4096,24,4,3,4,15,64,2,64,4,1,32768,1,2,5,1,True,172721,4.63395,138037.0
4096,24,4,4,4,14,16,2,128,2,0,65536,1,1,10,2,True,149085,8.65454,472776.0
4096,24,4,4,8,17,32,1,32,1,0,32768,0,1,13,1,True,529802,2.72895,106146.0
4096,24,4,5,4,15,16,8,64,3,1,16384,1,2,7,2,True,163290,4.6023,185183.0
4096,24,4,5,4,20,64,8,32,2,1,131072,1,4,4,2,True,157717,11.4002,762971.0
4096,24,4,5,8,16,32,2,128,4,0,16384,0,4,9,2,True,1070225,1.33566,118320.0
4096,48,8,1,4,19,16,1,128,3,0,32768,1,4,8,2,True,256933,10.8647,246604.0
4096,48,8,1,8,12,32,2,64,2,0,32768,1,1,13,2,True,152847,16.6407,283412.0
4096,48,8,1,8,19,32,2,64,1,0,65536,0,4,9,1,True,819388,7.35952,189409.0
4096,48,8,2,4,13,32,16,128,2,1,65536,1,4,9,2,True,172911,18.6753,415632.0
4096,48,8,2,8,14,32,1,64,4,0,32768,0,3,14,2,True,992111,3.54691,221228.0
4096,48,8,4,4,10,32,8,128,3,1,16384,0,3,14,1,True,894950,1.60157,57623.8
4096,48,8,4,8,14,16,2,128,3,0,16384,1,1,13,1,True,172556,3.19419,74930.6
4096,48,8,4,8,14,64,2,128,4,1,16384,1,3,8,1,True,186026,2.87331,84628.0
4096,48,8,4,8,14,64,4,128,1,1,131072,0,3,16,2,True,704490,8.24539,870757.0
4096,48,8,4,8,19,16,16,32,4,1,65536,1,1,5,1,True,181152,9.28279,219074.0
4096,96,16,1,8,12,16,16,128,4,0,131072,0,3,8,2,True,1030118,20.0465,788529.0
4096,96,16,1,8,13,32,2,64,3,1,32768,1,2,6,2,True,172252,14.4915,284943.0
4096,96,16,1,8,15,64,4,32,2,1,131072,0,4,8,2,True,893254,13.5982,870757.0
4096,96,16,2,4,10,64,1,32,1,1,16384,0,3,12,2,True,734468,2.27623,103961.0
4096,96,16,2,4,13,16,4,64,2,0,65536,1,4,9,2,True,193930,12.0288,492563.0
4096,96,16,2,4,13,16,8,32,1,0,32768,1,2,14,2,True,158421,12.0081,233948.0
4096,96,16,2,8,10,64,1,128,2,1,65536,0,4,4,2,True,888267,5.58898,388936.0
4096,96,16,2,8,14,32,4,64,3,1,32768,0,2,15,1,True,806360,3.35273,107229.0
4096,96,16,3,4,14,64,4,128,3,1,32768,0,1,6,1,True,703515,2.73587,95715.7
4096,96,16,3,4,20,64,16,128,1,1,16384,1,4,16,1,True,162648,5.9711,104336.0
4096,96,16,4,8,17,32,16,128,4,1,131072,0,2,9,1,True,890146,7.7234,383712.0
4096,96,16,5,4,20,16,2,64,2,1,131072,0,1,7,1,True,626858,7.93901,447149.0
4096,28,4,1,4,11,16,2,128,2,1,32768,0,3,5,1,True,851635,5.29749,107361.0
4096,28,4,1,4,13,32,2,32,3,0,32768,0,1,7,1,True,729527,5.50493,107405.0
4096,28,4,1,4,18,64,8,32,2,0,131072,0,4,5,2,True,893649,14.5218,747850.0
4096,28,4,3,4,11,64,16,64,1,0,32768,0,4,15,1,True,796642,3.48842,109681.0
4096,28,4,3,4,13,16,16,32,3,0,32768,1,4,10,1,True,208429,7.8719,184972.0
4096,28,4,3,4,13,64,4,32,2,1,16384,0,3,14,2,True,795787,1.85354,104026.0
4096,28,4,4,4,14,16,16,64,1,1,65536,0,3,13,1,True,724390,5.63469,208355.0
4096,28,4,4,8,17,32,1,32,3,1,131072,0,2,11,2,True,800122,8.26845,873053.0
4096,28,4,5,4,17,64,4,32,2,0,32768,1,3,4,2,True,145169,4.75557,215984.0
4096,56,8,1,4,13,64,4,32,2,0,32768,0,2,9,2,True,716055,7.0835,201628.0
4096,56,8,1,8,12,64,1,128,1,1,131072,1,3,4,2,True,145589,29.6338,737398.0
4096,56,8,2,4,19,16,16,32,4,1,16384,1,4,9,2,True,225804,10.5789,224611.0
4096,56,8,3,4,12,16,8,32,4,0,131072,0,4,13,2,True,1096716,9.94068,905728.0
4096,56,8,3,4,18,16,8,32,2,0,32768,0,1,8,2,True,633400,4.63777,228014.0
4096,56,8,4,4,13,16,2,64,2,0,16384,1,2,10,1,True,176520,3.14107,74739.2
4096,56,8,4,4,18,32,1,32,4,1,131072,1,2,15,2,True,165463,11.6452,883580.0
4096,56,8,4,8,14,16,2,32,3,1,16384,0,4,13,2,True,996767,1.91163,169708.0
4096,56,8,4,8,15,32,1,128,2,1,16384,1,1,15,1,True,178290,3.06531,98589.8
4096,56,8,4,8,18,16,16,64,1,0,16384,1,3,13,2,True,159099,8.11302,222888.0
4096,112,16,2,4,12,16,2,128,4,0,65536,1,1,14,2,True,177986,11.9358,474499.0
4096,112,16,2,8,16,16,4,64,2,0,131072,0,4,8,2,True,925437,11.1613,1144380.0
4096,112,16,4,4,20,32,1,32,3,1,65536,1,2,4,2,True,153980,7.44793,398554.0
4096,112,16,4,4,20,32,8,32,3,0,16384,1,2,13,2,True,155314,4.80164,141004.0
4096,112,16,5,4,15,16,4,32,2,1,131072,1,1,7,1,True,154512,10.7752,454147.0
4096,112,16,5,4,18,64,8,32,1,1,131072,0,2,11,2,True,612168,8.39691,747850.0
4096,112,16,5,4,19,64,16,32,1,1,65536,1,4,16,1,True,158793,7.08023,225326.0
4096,112,16,5,8,11,64,8,64,3,0,16384,0,1,14,2,True,704669,1.96442,125470.0
4096,112,16,5,8,15,16,1,128,3,1,131072,0,1,14,2,True,717357,8.82003,1147600.0
4096,112,16,5,8,19,32,8,64,1,0,65536,0,2,14,2,True,617728,5.20706,401388.0
4096,32,4,1,4,13,64,8,32,3,1,131072,1,3,8,2,True,167092,31.3927,762971.0
4096,32,4,1,8,13,64,2,128,4,0,131072,1,4,16,1,True,202337,20.1996,371804.0
4096,32,4,2,4,16,16,4,32,1,1,131072,1,3,11,2,True,170028,19.9798,1151270.0
4096,32,4,2,4,20,32,8,32,2,1,16384,1,3,8,2,True,161378,8.04604,136601.0
4096,32,4,2,8,20,64,16,128,3,1,32768,1,4,6,2,True,173793,12.5971,270222.0
4096,32,4,3,4,18,16,16,64,1,0,32768,0,3,11,2,True,726858,6.21715,356641.0
4096,32,4,3,8,10,32,16,128,2,1,16384,0,4,6,2,True,897953,3.71967,170506.0
4096,32,4,3,8,12,64,4,32,4,1,16384,1,1,8,2,True,146655,4.3428,119147.0
4096,32,4,3,8,19,32,16,32,2,1,131072,1,1,15,1,True,146927,16.0348,401704.0
4096,32,4,4,4,10,32,8,32,2,1,16384,1,3,13,1,True,166270,3.56121,75616.0
4096,32,4,5,4,14,16,4,128,3,1,16384,1,1,4,2,True,151610,4.2394,181745.0
4096,32,4,5,4,20,32,1,32,3,0,16384,0,1,11,2,True,730757,1.49254,117066.0
4096,32,4,5,8,13,64,16,128,3,1,16384,1,1,6,1,True,149422,4.34112,102422.0
4096,32,4,5,8,20,32,8,32,4,1,32768,0,2,10,2,True,888205,2.83534,202804.0
4096,64,8,1,8,20,16,16,32,3,1,16384,0,2,9,1,True,860841,6.88473,101245.0
4096,64,8,2,8,10,32,16,64,2,0,16384,0,3,14,2,True,810449,5.22345,170506.0
4096,64,8,2,8,16,64,4,32,4,0,131072,1,1,11,2,True,149012,18.0322,885112.0
4096,64,8,4,4,20,32,2,32,4,0,32768,1,2,10,1,True,178310,3.89011,126354.0
4096,64,8,4,8,17,64,8,64,2,0,65536,1,3,10,1,True,159788,6.48893,227506.0
4096,64,8,5,4,16,16,4,64,2,1,65536,0,2,15,2,True,718697,5.18483,484715.0
4096,64,8,5,4,17,64,4,64,2,1,131072,1,3,4,2,True,145363,10.8774,885112.0
4096,64,8,5,8,16,64,4,32,3,1,131072,1,4,7,1,True,182982,8.5428,405891.0
4096,128,16,1,4,16,32,16,128,4,1,32768,0,3,16,1,True,1004107,6.77509,109690.0
4096,128,16,1,8,15,32,1,128,1,1,65536,0,4,12,1,True,820417,7.274,190610.0
4096,128,16,2,4,11,16,4,32,2,1,32768,1,4,5,1,True,208934,6.3338,141286.0
4096,128,16,2,4,19,64,4,32,4,0,131072,0,4,12,1,True,1069759,7.83753,372012.0
