tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,32,8,1,4,11,64,2,64,4,0,16384,1,4,14,1,True,67870,156.512,392142.0
4096,32,8,1,8,13,64,16,32,3,0,65536,0,3,13,1,True,418870,34.8796,289824.0
4096,32,8,3,8,10,32,4,32,3,1,16384,1,2,14,1,True,54601,52.8402,322217.0
4096,32,8,3,8,16,32,8,32,2,1,131072,1,2,11,1,True,56729,59.8119,727883.0
4096,32,8,4,4,10,32,8,32,4,0,131072,0,4,10,1,True,435925,11.7282,527172.0
4096,32,8,4,4,11,32,8,64,2,1,131072,1,2,14,2,True,54971,47.9841,1146190.0
4096,32,8,4,8,11,16,1,32,2,0,131072,1,4,9,1,True,55924,47.0206,691536.0
4096,32,8,5,8,15,16,16,128,2,1,32768,1,4,5,2,True,54539,35.7636,595498.0
4096,64,16,1,4,13,16,8,128,3,0,131072,1,4,12,2,True,58801,202.267,1275450.0
4096,64,16,1,4,14,32,4,128,3,0,16384,1,3,5,1,True,57508,184.724,394427.0
4096,64,16,2,8,16,64,16,128,4,0,32768,1,3,15,2,True,61022,80.3575,506432.0
4096,64,16,2,8,18,32,16,32,4,0,131072,0,3,8,2,True,427568,21.9895,893595.0
4096,64,16,3,8,16,32,4,128,2,1,32768,1,1,13,1,True,54863,53.7469,372774.0
4096,64,16,3,8,17,64,2,128,1,1,65536,0,1,6,1,True,382304,11.7706,257373.0
4096,64,16,4,4,20,16,4,64,2,0,32768,1,4,5,1,True,56004,39.9217,375516.0
4096,64,16,4,8,17,64,8,32,2,0,16384,1,3,4,1,True,54798,39.1124,281593.0
4096,64,16,5,4,20,16,16,32,3,1,16384,0,2,9,1,True,410754,6.32431,164845.0
4096,64,16,5,8,16,16,8,32,3,0,16384,0,1,8,1,True,401211,6.12048,128426.0
4096,64,16,5,8,20,32,2,64,4,1,65536,0,2,9,2,True,417058,8.35089,450914.0
4096,20,4,1,4,10,16,4,64,2,1,32768,0,4,15,2,True,424295,32.867,372197.0
4096,20,4,1,8,11,64,4,128,1,0,16384,0,2,9,1,True,394299,33.1282,150729.0
4096,20,4,2,8,16,32,4,32,4,1,65536,0,2,4,1,True,419193,16.2154,310668.0
4096,20,4,3,4,14,16,16,128,1,1,65536,0,2,7,1,True,393866,12.5716,276237.0
4096,20,4,3,4,20,16,2,128,4,0,131072,0,2,4,1,True,419965,14.6499,515030.0
4096,20,4,3,8,12,16,16,32,3,0,16384,0,1,8,2,True,401517,10.7488,281582.0
4096,20,4,3,8,15,32,2,64,4,0,16384,1,1,6,1,True,55901,51.6668,329571.0
4096,20,4,3,8,20,16,8,128,4,1,131072,0,4,16,1,True,437647,14.5884,530008.0
4096,20,4,4,4,18,64,4,32,2,0,16384,0,1,11,2,True,390391,7.48886,169243.0
4096,20,4,4,8,16,32,8,64,3,0,131072,1,1,13,2,True,54969,48.2244,1172860.0
4096,20,4,5,4,15,64,16,128,1,0,65536,0,1,4,2,True,381420,9.79818,576553.0
4096,20,4,5,8,12,32,16,64,3,0,32768,0,4,13,2,True,425833,7.48336,318164.0
4096,40,8,1,4,17,64,1,64,3,0,16384,1,1,13,2,True,65693,161.325,464752.0
4096,40,8,1,4,18,64,16,64,3,1,16384,1,1,13,1,True,60238,179.68,401008.0
4096,40,8,2,4,16,64,8,32,3,1,131072,0,1,4,1,True,401307,19.66,454896.0
4096,40,8,4,4,14,32,16,64,2,0,32768,1,4,5,1,True,55745,40.9224,364294.0
4096,40,8,4,8,10,32,16,128,3,0,65536,1,1,15,2,True,54969,45.4573,634195.0
4096,40,8,5,4,10,16,16,128,3,0,65536,1,1,11,1,True,53696,36.4962,447212.0
4096,40,8,5,4,15,64,8,32,2,0,131072,1,2,13,2,True,54887,38.4556,966209.0
4096,40,8,5,4,19,16,8,64,1,1,16384,0,2,6,1,True,392793,6.22153,128426.0
4096,80,16,1,4,19,64,4,32,2,1,16384,1,3,7,1,True,55240,191.395,381563.0
4096,80,16,3,4,16,16,2,32,1,1,32768,0,4,11,1,True,411438,10.1188,175242.0
4096,80,16,4,4,18,16,2,32,2,0,65536,1,2,5,1,True,53669,43.6004,544471.0
4096,80,16,5,4,12,16,16,64,2,0,16384,1,3,12,1,True,54779,32.8097,339911.0
4096,80,16,5,4,13,64,16,64,2,1,131072,0,4,15,1,True,417696,10.4409,405155.0
4096,80,16,5,4,17,32,2,64,3,1,32768,0,3,13,2,True,417149,6.82181,338973.0
4096,80,16,5,4,18,64,4,32,2,0,16384,0,4,8,1,True,417570,5.70964,116909.0
4096,24,4,1,4,10,16,2,128,4,1,131072,0,1,8,1,True,416767,38.6868,544568.0
4096,24,4,1,4,14,16,16,32,1,1,32768,1,1,11,2,True,53060,215.371,726551.0
4096,24,4,1,4,15,16,4,128,1,0,65536,0,3,6,1,True,407307,35.3764,414976.0
4096,24,4,1,4,19,64,16,128,4,0,16384,1,2,15,2,True,62420,178.357,509828.0
4096,24,4,1,8,18,16,2,32,3,1,131072,0,3,5,2,True,424798,39.2245,1242550.0
4096,24,4,1,8,19,32,8,64,4,0,65536,0,4,9,1,True,438692,32.7835,335011.0
4096,24,4,2,4,11,64,1,64,3,1,65536,0,3,16,2,True,416663,16.6625,462651.0
4096,24,4,2,4,17,32,2,32,4,1,32768,1,4,11,2,True,56942,82.5818,544190.0
4096,24,4,2,8,14,16,2,64,4,1,16384,1,4,10,2,True,59101,79.1026,445227.0
4096,24,4,2,8,20,32,1,128,3,0,131072,1,2,9,1,True,55090,93.373,728702.0
4096,24,4,3,4,19,64,8,32,3,0,32768,0,3,5,1,True,418238,9.79529,164284.0
4096,24,4,4,8,16,16,4,32,2,0,16384,1,3,4,2,True,53705,41.0247,416931.0
4096,24,4,4,8,17,16,1,128,2,1,131072,0,3,8,2,True,410341,13.6146,1212820.0
4096,24,4,5,4,12,16,8,32,4,1,32768,0,2,13,1,True,419020,6.72123,195236.0
4096,24,4,5,4,14,16,1,128,1,0,16384,0,2,11,1,True,403771,5.979,127723.0
4096,24,4,5,4,19,32,16,128,4,0,65536,1,1,7,1,True,54463,35.3385,434234.0
4096,24,4,5,8,15,64,16,32,1,0,32768,0,2,16,2,True,390112,7.80557,318127.0
4096,48,8,1,4,20,16,2,128,2,0,32768,1,2,6,2,True,55621,196.419,562244.0
4096,48,8,1,4,20,16,8,128,1,0,16384,1,2,14,2,True,53901,200.673,523062.0
4096,48,8,1,8,11,16,8,32,1,1,32768,0,3,7,2,True,406325,34.3344,325626.0
4096,48,8,1,8,12,32,1,128,2,1,65536,0,1,10,1,True,394771,35.6489,288030.0
4096,48,8,2,8,12,64,1,32,4,1,65536,1,3,11,2,True,60676,79.4827,641032.0
4096,48,8,3,8,12,16,8,128,1,0,131072,0,1,6,1,True,385093,15.7129,530008.0
4096,48,8,4,4,20,16,8,32,3,1,16384,1,2,12,1,True,54718,39.966,325441.0
4096,48,8,4,4,20,32,16,32,1,1,16384,0,3,16,1,True,401089,7.66098,137620.0
4096,48,8,4,8,17,64,8,64,1,0,16384,1,4,11,2,True,53708,40.5355,349445.0
4096,48,8,5,4,13,32,16,32,4,0,16384,1,3,8,1,True,56873,31.306,311069.0
4096,48,8,5,4,19,16,2,32,4,1,131072,0,3,14,1,True,427791,10.9182,510748.0
4096,96,16,2,4,13,64,1,32,1,1,16384,1,2,6,1,True,61197,74.2368,312108.0
4096,96,16,2,8,14,32,16,32,1,1,32768,1,2,6,2,True,55076,89.8909,537169.0
4096,96,16,2,8,20,32,8,128,4,0,131072,1,2,10,1,True,56114,92.1999,725924.0
4096,96,16,3,4,10,64,8,128,3,0,32768,1,3,11,1,True,58971,49.7457,328060.0
4096,96,16,3,4,19,32,16,128,3,1,32768,1,3,4,1,True,55663,54.5364,374853.0
4096,96,16,3,8,12,32,1,64,4,1,16384,1,2,9,2,True,58127,49.6418,382612.0
4096,96,16,3,8,15,32,16,64,4,1,65536,1,1,5,1,True,54582,57.6178,450880.0
4096,96,16,4,4,10,64,16,128,2,0,131072,0,4,7,1,True,417643,11.7959,406581.0
4096,96,16,4,8,16,64,8,32,3,1,65536,0,4,13,2,True,425436,9.51037,422120.0
4096,28,4,1,4,11,32,16,32,1,1,16384,0,1,14,1,True,386020,34.9162,170014.0
4096,28,4,3,4,12,16,1,32,3,1,16384,0,4,10,1,True,444489,8.69194,132005.0
4096,28,4,3,8,10,16,2,32,2,0,32768,0,2,12,1,True,402335,10.2994,175242.0
4096,28,4,3,8,18,16,4,64,4,0,32768,0,3,13,1,True,428710,9.84769,199023.0
4096,28,4,4,4,11,16,2,32,2,0,32768,1,4,13,1,True,55924,39.8209,351926.0
4096,28,4,4,4,16,16,2,64,4,0,16384,1,1,9,2,True,54501,40.5243,414273.0
4096,28,4,5,4,18,16,2,64,3,1,32768,0,2,4,1,True,410457,6.70488,170960.0
4096,28,4,5,4,20,32,2,128,1,0,16384,0,1,16,2,True,383498,6.30399,182111.0
4096,28,4,5,8,20,16,8,128,2,0,32768,0,2,4,1,True,401625,6.91921,195236.0
4096,56,8,1,8,13,64,2,64,4,0,65536,0,4,9,2,True,435242,33.3969,484833.0
4096,56,8,1,8,16,64,4,32,4,1,32768,0,4,15,1,True,436346,30.933,193136.0
4096,56,8,1,8,17,64,16,64,4,1,16384,0,2,9,2,True,417223,33.821,279185.0
4096,56,8,1,8,18,16,8,32,3,0,65536,1,3,14,1,True,58197,191.671,688159.0
4096,56,8,3,8,18,16,4,128,2,0,32768,1,2,11,1,True,53866,55.2651,400670.0
4096,56,8,4,4,19,32,8,32,4,0,16384,0,4,11,2,True,434936,7.15731,190717.0
4096,56,8,5,8,13,64,8,128,1,0,32768,0,4,12,2,True,407721,6.93119,266556.0
4096,112,16,1,4,16,32,16,128,2,0,32768,1,2,12,2,True,60368,187.95,592703.0
4096,112,16,1,8,15,32,8,128,3,0,16384,1,4,7,2,True,57005,188.312,463256.0
4096,112,16,1,8,16,16,1,64,4,1,32768,0,2,13,2,True,423404,32.6923,318759.0
4096,112,16,1,8,19,16,2,128,4,1,65536,0,4,16,1,True,442285,32.736,397325.0
4096,112,16,2,8,14,16,4,128,2,0,16384,1,4,5,2,True,55259,84.2897,454396.0
4096,112,16,2,8,14,32,4,64,3,1,32768,0,2,16,2,True,410051,15.4543,275353.0
4096,112,16,3,4,15,16,2,128,1,0,131072,0,4,4,1,True,411654,14.8221,515030.0
4096,112,16,3,8,15,32,1,32,4,0,65536,0,3,13,1,True,427100,11.0209,258491.0
4096,112,16,4,4,10,32,16,128,4,0,65536,1,2,9,2,True,54563,45.9249,659518.0
4096,112,16,4,4,16,16,16,64,1,0,32768,0,2,13,1,True,393320,8.6433,239470.0
4096,112,16,5,4,11,64,2,128,2,1,32768,1,4,7,2,True,58257,30.7883,425465.0
4096,112,16,5,4,12,32,1,32,3,1,32768,1,4,14,2,True,55504,32.2404,439013.0
4096,112,16,5,4,19,32,2,64,2,0,16384,0,1,11,2,True,392402,6.19375,182111.0
4096,112,16,5,8,12,32,2,64,3,0,16384,0,1,12,2,True,400744,6.09487,182111.0
4096,112,16,5,8,13,64,2,32,4,0,32768,0,1,9,1,True,408531,6.45386,171012.0
4096,112,16,5,8,20,64,2,128,4,0,65536,0,1,9,2,True,407691,8.27061,451013.0
4096,32,4,1,4,18,64,2,128,2,0,16384,1,4,12,2,True,63944,165.62,474468.0
4096,32,4,1,4,18,64,8,64,2,1,131072,0,3,9,2,True,410774,39.2042,845461.0
4096,32,4,1,8,12,16,16,32,4,0,131072,0,2,10,1,True,425137,38.8713,562336.0
4096,32,4,1,8,15,16,8,32,2,0,131072,1,3,6,1,True,57556,205.24,799690.0
4096,32,4,2,4,15,32,16,32,4,0,131072,0,1,10,1,True,410735,20.0006,457235.0
4096,32,4,3,4,15,32,16,32,2,1,131072,0,4,10,1,True,419010,14.4805,451593.0
4096,32,4,3,8,19,32,4,128,2,0,131072,0,1,16,1,True,392733,14.642,511548.0
4096,32,4,4,8,11,64,2,32,3,1,65536,0,2,7,2,True,407740,9.59082,452439.0
4096,32,4,5,4,16,16,4,64,3,0,131072,0,1,16,2,True,400743,12.4579,1208170.0
4096,32,4,5,4,17,64,4,128,1,0,32768,0,4,16,1,True,408889,6.46872,159315.0
4096,64,8,1,4,20,64,2,32,4,1,16384,0,1,10,2,True,417407,31.3476,201595.0
4096,64,8,1,8,16,64,8,128,4,1,32768,1,4,12,2,True,63791,170.103,530827.0
4096,64,8,2,8,11,64,4,128,3,1,16384,1,3,8,2,True,59015,76.6481,355739.0
4096,64,8,3,4,20,16,4,64,3,0,16384,1,2,11,1,True,54841,53.0562,333396.0
4096,64,8,4,4,12,16,4,64,4,1,16384,1,4,10,2,True,56834,38.9288,416740.0
4096,64,8,4,8,12,64,16,64,1,1,131072,0,4,5,1,True,408877,11.9305,406581.0
4096,64,8,5,4,10,32,8,64,4,1,32768,1,1,12,1,True,54525,32.6807,357242.0
4096,64,8,5,8,10,32,1,64,3,0,32768,1,4,6,2,True,55702,32.1382,439013.0
4096,64,8,5,8,12,16,1,32,3,1,32768,0,3,8,2,True,418207,6.93883,284938.0
4096,128,16,1,4,20,16,8,32,1,1,131072,1,3,5,1,True,56137,210.537,831844.0
4096,128,16,2,4,14,32,16,64,4,0,16384,0,2,8,1,True,420216,14.4881,146118.0
4096,128,16,2,4,19,64,16,32,3,0,131072,1,3,4,2,True,59265,93.2962,1071790.0
4096,128,16,3,4,10,32,4,64,1,1,131072,0,1,8,1,True,383619,14.8575,511548.0
4096,128,16,3,8,11,32,1,32,3,0,16384,0,1,14,2,True,411925,9.29667,185139.0
4096,128,16,3,8,14,64,2,128,3,1,32768,0,4,13,1,True,426469,9.55658,175294.0
4096,128,16,4,8,20,16,2,128,3,0,131072,0,2,7,1,True,410938,12.499,512174.0
4096,36,4,3,4,12,16,16,128,1,1,32768,0,3,10,1,True,402814,10.762,242326.0
4096,36,4,3,4,14,32,16,64,3,1,16384,1,2,5,2,True,53642,57.1112,435477.0
4096,36,4,3,8,10,64,1,64,4,0,16384,1,4,7,2,True,63870,45.1365,358310.0
4096,36,4,4,4,15,64,1,128,2,1,32768,0,3,12,1,True,408843,7.70685,171194.0
4096,36,4,4,8,13,16,1,32,3,0,65536,1,4,10,2,True,55746,43.2176,713396.0
4096,72,8,1,4,11,64,1,64,3,1,16384,0,1,8,1,True,440548,29.714,150921.0
4096,72,8,1,4,16,16,16,64,1,1,32768,0,4,13,2,True,415239,35.2719,454252.0
4096,72,8,1,8,15,16,2,128,2,1,32768,0,1,9,1,True,398860,33.8887,204781.0
4096,72,8,2,4,11,64,4,32,2,0,65536,0,2,8,1,True,400268,16.5977,267256.0
4096,72,8,2,4,20,64,2,64,3,0,65536,0,2,4,2,True,408515,16.94,460937.0
4096,72,8,2,8,13,64,4,32,3,0,65536,0,2,13,1,True,408942,16.3145,267256.0
4096,72,8,2,8,16,16,2,128,2,0,65536,0,3,12,2,True,411596,17.4801,540558.0
4096,72,8,4,4,17,32,4,64,1,1,16384,0,3,8,1,True,401217,7.2473,122079.0
4096,72,8,5,4,16,16,1,32,3,0,32768,1,3,14,2,True,54525,33.4186,459813.0
