tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,8,8,2,8,15,16,8,32,3,0,32768,0,1,13,1,True,15298,4.92153,135180.0
4096,8,8,3,4,14,16,16,32,2,1,16384,0,1,10,2,True,13055,6.17488,217627.0
4096,8,8,3,4,18,16,16,64,3,1,65536,1,4,12,2,True,9014,12.7965,665140.0
4096,8,8,3,8,17,16,2,64,4,1,16384,0,2,4,2,True,18817,2.75411,173826.0
4096,8,8,3,8,18,64,1,128,1,0,16384,0,2,9,1,True,13131,2.31892,57044.6
4096,8,8,4,4,12,16,1,128,2,1,131072,0,3,6,2,True,16883,9.69067,1151720.0
4096,8,8,4,8,15,16,4,32,4,0,16384,1,3,12,2,True,8976,3.32679,180120.0
4096,8,8,5,8,15,32,8,64,3,1,131072,1,1,16,2,True,6579,11.269,917943.0
4096,8,8,5,8,20,16,2,32,3,0,65536,1,1,11,1,True,6981,5.39647,307468.0
4096,16,16,1,4,18,16,4,64,3,1,65536,0,3,13,1,True,19442,9.31322,321100.0
4096,16,16,2,8,17,16,16,128,2,0,16384,1,3,15,2,True,7541,10.7952,221264.0
4096,16,16,3,8,18,64,1,32,3,1,131072,0,4,15,2,True,20573,8.58846,727927.0
4096,16,16,4,4,10,64,16,128,2,1,131072,0,4,10,1,True,18844,7.8441,345099.0
4096,16,16,5,4,11,16,8,64,2,1,16384,1,3,11,2,True,7353,3.72814,182794.0
4096,16,16,5,4,15,64,16,32,2,1,131072,1,3,13,2,True,7261,14.0091,830898.0
4096,16,16,5,8,13,32,2,128,3,0,16384,1,1,12,1,True,6851,2.30844,73693.8
4096,16,16,5,8,17,64,2,32,3,0,131072,0,4,15,1,True,20750,6.38184,339172.0
4096,8,4,1,4,11,64,1,128,3,0,131072,1,1,11,2,True,6763,24.2072,734434.0
4096,8,4,1,4,12,32,8,128,4,1,32768,0,1,15,2,True,17045,9.28809,206922.0
4096,8,4,1,4,13,16,4,64,2,0,16384,0,1,9,1,True,13672,6.41791,67411.6
4096,8,4,1,4,15,32,4,128,1,1,131072,1,2,5,2,True,6090,29.5595,881170.0
4096,8,4,1,8,16,16,2,64,1,1,131072,0,2,14,2,True,13478,22.0469,1149060.0
4096,8,4,2,4,17,32,16,64,1,1,32768,0,1,5,1,True,11341,7.73332,113233.0
4096,8,4,2,4,18,16,1,128,1,1,65536,0,1,5,2,True,11285,9.65124,472949.0
4096,8,4,2,4,18,16,2,128,4,1,16384,1,2,8,2,True,8315,5.40983,177463.0
4096,8,4,3,8,13,64,1,128,1,1,65536,0,2,12,2,True,12905,6.19036,393054.0
4096,8,4,3,8,14,16,16,128,3,1,16384,0,4,9,2,True,20745,4.48457,217627.0
4096,8,4,5,4,15,32,16,32,3,1,32768,0,2,16,1,True,16961,3.23786,113233.0
4096,8,4,5,8,11,64,16,32,2,1,131072,0,2,15,1,True,14991,7.86004,345099.0
4096,8,4,5,8,13,16,4,64,4,1,65536,1,4,10,1,True,10098,4.84956,325120.0
4096,8,4,5,8,17,32,16,64,1,1,65536,1,2,13,2,True,5794,10.0474,416879.0
4096,16,8,1,8,16,32,2,128,1,0,65536,1,3,15,1,True,7144,13.1548,199844.0
4096,16,8,2,8,10,32,8,32,2,1,65536,0,3,15,2,True,16862,8.01087,405506.0
4096,16,8,3,4,13,32,8,128,4,0,32768,1,1,9,2,True,7307,6.3813,213621.0
4096,16,8,3,4,15,64,8,64,2,0,131072,1,2,12,2,True,6596,13.5979,758667.0
4096,16,8,3,4,19,32,1,128,3,0,32768,1,1,10,2,True,6630,5.49639,232046.0
4096,16,8,3,8,15,32,4,128,1,0,16384,0,1,13,2,True,11063,3.0118,122495.0
4096,16,8,5,4,11,16,4,128,3,1,16384,0,2,5,1,True,17045,1.75406,67411.6
4096,16,8,5,4,12,16,16,32,4,0,131072,0,1,8,2,True,16814,11.5351,792647.0
4096,32,16,1,8,12,32,2,64,3,1,32768,0,1,6,2,True,15133,8.73554,279300.0
4096,32,16,2,4,14,32,8,32,4,0,32768,1,2,9,2,True,8189,7.89548,213813.0
4096,32,16,3,4,13,32,8,32,2,1,131072,1,1,12,1,True,6220,12.636,472197.0
4096,32,16,3,8,14,32,16,32,2,1,16384,1,1,10,2,True,5851,8.51264,181514.0
4096,32,16,4,4,20,32,16,32,4,1,131072,1,3,7,2,True,8906,16.1356,830888.0
4096,32,16,4,8,20,64,8,64,2,1,131072,0,3,6,2,True,16733,8.99997,751968.0
4096,32,16,5,4,12,32,4,128,4,1,65536,1,2,15,1,True,8411,4.68625,246813.0
4096,32,16,5,4,17,64,8,32,4,1,65536,0,2,14,2,True,18613,4.73729,361021.0
4096,12,4,1,4,11,32,1,128,1,0,16384,0,2,8,1,True,13430,5.686,67680.5
4096,12,4,1,4,16,64,8,128,3,0,65536,0,3,8,1,True,19058,8.47834,199277.0
4096,12,4,1,4,18,64,16,64,4,1,131072,1,4,7,1,True,10176,20.1474,351990.0
4096,12,4,3,8,11,16,2,32,4,1,65536,1,4,13,1,True,10162,5.73591,307468.0
4096,12,4,3,8,20,32,2,128,4,1,131072,1,2,11,1,True,8465,10.0118,457263.0
4096,12,4,4,8,19,32,16,32,3,1,32768,1,4,15,2,True,8919,6.32872,265381.0
4096,12,4,5,4,12,16,16,64,2,1,16384,1,3,15,2,True,7355,5.40788,221264.0
4096,12,4,5,4,20,32,16,128,1,1,131072,0,2,8,1,True,13173,8.77568,387256.0
4096,24,8,1,4,15,32,8,64,1,1,131072,1,3,5,1,True,7142,24.3315,472580.0
4096,24,8,1,8,19,16,4,64,2,0,65536,1,2,4,2,True,7095,19.6491,492087.0
4096,24,8,2,4,13,64,8,128,2,0,16384,1,1,8,2,True,5826,7.13447,136096.0
4096,24,8,4,4,18,64,1,32,3,0,65536,1,1,15,2,True,6580,6.43714,400136.0
4096,24,8,4,8,16,32,8,32,3,0,131072,0,1,12,1,True,15070,8.42208,465690.0
4096,48,16,2,4,19,16,8,128,2,1,131072,0,3,12,1,True,17238,12.061,465670.0
4096,48,16,3,4,19,64,2,64,3,0,16384,1,2,9,2,True,7291,3.08543,114801.0
4096,48,16,3,8,20,64,1,128,3,0,16384,1,2,11,2,True,7293,2.9709,114778.0
4096,48,16,4,8,13,16,8,32,3,0,16384,0,2,10,1,True,17085,2.14826,68369.8
4096,48,16,5,8,14,16,4,64,1,0,16384,0,2,4,1,True,13217,2.01217,67411.6
4096,16,4,2,8,11,64,4,32,4,0,16384,1,2,4,1,True,8463,3.8476,63934.8
4096,16,4,3,8,18,32,8,32,1,0,65536,1,2,15,1,True,6237,7.53136,247642.0
4096,16,4,4,4,11,64,16,128,1,0,131072,0,2,6,2,True,12886,13.6494,824199.0
4096,16,4,4,8,13,64,1,64,3,0,65536,0,1,6,1,True,15011,4.12594,194252.0
4096,16,4,5,4,14,16,16,32,2,0,65536,1,3,5,2,True,7375,10.5098,665523.0
4096,16,4,5,4,16,16,8,64,4,1,65536,0,3,13,1,True,20884,4.36135,321792.0
4096,16,4,5,4,19,64,8,64,2,1,32768,1,4,15,1,True,8415,3.00536,106071.0
4096,16,4,5,8,10,16,2,64,4,0,65536,1,1,11,2,True,7325,6.38636,474597.0
4096,16,4,5,8,16,16,16,32,4,1,131072,0,2,4,1,True,18960,8.58798,468460.0
4096,16,4,5,8,16,64,1,32,4,0,131072,0,4,5,1,True,22660,6.21768,339040.0
4096,16,4,5,8,17,32,16,64,1,1,32768,1,4,5,1,True,7651,4.41495,119358.0
4096,32,8,1,4,10,32,4,64,3,0,65536,1,4,7,2,True,9165,14.336,495450.0
4096,32,8,1,4,13,32,1,32,2,0,65536,0,2,6,2,True,15136,11.6547,392911.0
4096,32,8,1,4,15,64,4,32,1,1,16384,0,1,14,1,True,11397,6.84761,56852.8
4096,32,8,1,8,18,32,1,32,4,0,65536,1,1,5,1,True,7926,11.8567,200853.0
4096,32,8,2,4,18,32,1,32,4,1,32768,0,2,6,2,True,18783,4.35324,225347.0
4096,32,8,2,8,16,64,2,32,2,0,32768,1,2,9,1,True,6943,5.41991,118038.0
4096,32,8,3,4,12,64,16,64,2,0,131072,0,2,16,1,True,15029,9.7604,345099.0
4096,32,8,3,4,20,32,2,32,2,0,65536,0,1,13,2,True,12970,6.53453,391241.0
4096,32,8,3,8,16,32,8,64,4,0,65536,0,2,16,2,True,18709,6.14686,405506.0
4096,32,8,4,4,13,16,4,128,1,0,16384,0,4,15,2,True,16897,2.60135,176484.0
4096,32,8,4,4,14,32,1,32,3,1,32768,1,2,7,2,True,7326,4.2657,232237.0
4096,32,8,4,8,15,16,2,32,3,0,131072,1,4,16,2,True,8987,10.856,1152700.0
4096,32,8,5,4,16,32,4,32,1,0,32768,0,4,5,2,True,16766,3.07995,205756.0
4096,32,8,5,8,18,16,16,128,1,0,32768,1,1,15,2,True,5053,9.42075,365161.0
4096,64,16,1,8,11,32,2,128,4,0,65536,0,3,5,1,True,21087,7.51016,192953.0
4096,64,16,2,4,13,64,4,32,1,0,32768,1,3,8,2,True,6648,7.53747,212828.0
4096,64,16,2,8,18,16,2,128,2,1,131072,0,1,9,1,True,13392,12.8286,450692.0
4096,64,16,3,8,14,64,4,64,1,1,65536,0,4,7,1,True,16957,4.58811,197276.0
4096,64,16,4,8,11,16,4,128,3,0,65536,1,1,11,2,True,6662,7.93232,492470.0
4096,64,16,5,8,13,64,4,32,3,1,131072,1,2,9,1,True,7610,7.89272,381681.0
4096,20,4,1,4,17,32,1,128,2,0,131072,0,2,8,1,True,15359,16.7902,450599.0
4096,20,4,1,8,15,16,2,128,2,0,65536,1,1,12,1,True,6730,15.5536,308043.0
4096,20,4,2,4,11,32,1,32,2,1,16384,0,3,16,2,True,16864,2.70186,121184.0
4096,20,4,3,8,14,64,2,64,2,0,65536,1,4,16,1,True,8436,5.34323,199543.0
4096,40,8,1,8,13,16,2,64,2,0,131072,0,3,8,2,True,17306,18.6534,1149060.0
4096,40,8,2,4,10,64,8,64,1,1,32768,0,4,8,2,True,16785,5.10336,206883.0
4096,40,8,2,8,11,16,2,64,4,0,16384,1,1,12,1,True,7886,4.32044,71583.8
4096,40,8,3,4,18,64,1,32,2,0,131072,1,2,16,1,True,6903,10.2531,345356.0
4096,40,8,5,4,13,64,1,128,4,0,32768,0,4,5,1,True,22653,1.97764,109713.0
4096,40,8,5,4,16,16,4,64,1,1,131072,1,3,6,1,True,7000,9.62802,451183.0
4096,40,8,5,8,11,64,8,32,4,1,32768,0,4,13,2,True,22436,2.71873,206883.0
4096,40,8,5,8,16,16,16,32,3,0,32768,1,4,12,1,True,9320,4.56141,182008.0
4096,80,16,1,4,14,32,8,32,4,0,32768,0,3,4,2,True,20883,7.91468,206922.0
4096,80,16,3,8,10,32,16,64,4,1,16384,1,4,10,2,True,9699,5.69752,181323.0
4096,80,16,4,4,15,16,4,64,1,1,131072,1,4,11,1,True,7805,10.1164,451374.0
4096,80,16,4,8,16,16,2,32,4,1,131072,1,1,14,1,True,7780,9.97694,454712.0
4096,80,16,5,4,10,16,1,32,3,0,65536,0,4,4,1,True,20882,4.0181,305368.0
4096,80,16,5,4,17,64,8,64,2,1,16384,0,3,13,2,True,16707,2.13995,129588.0
4096,80,16,5,8,12,64,2,64,2,0,65536,1,4,9,2,True,8027,5.28945,398039.0
4096,24,4,1,4,12,64,1,128,1,0,65536,0,1,10,2,True,11171,14.1744,393054.0
4096,24,4,1,4,20,32,2,128,3,1,131072,0,3,16,2,True,18989,15.9983,875144.0
4096,24,4,1,8,11,16,8,128,4,0,16384,0,4,11,1,True,23265,4.55065,68369.8
4096,24,4,2,8,10,16,1,64,3,1,65536,1,1,9,2,True,6797,11.0277,476586.0
4096,24,4,2,8,10,32,4,128,3,0,32768,1,2,15,1,True,7721,5.56434,117855.0
4096,24,4,4,4,10,16,16,32,1,0,65536,1,4,8,2,True,7420,12.0485,665140.0
4096,24,4,4,4,11,64,1,32,2,0,32768,1,4,5,2,True,8054,3.8366,210760.0
4096,24,4,4,4,15,64,1,32,4,0,131072,1,3,4,2,True,8832,9.28071,735009.0
4096,24,4,4,4,18,16,2,128,4,0,16384,0,3,13,1,True,20934,1.69673,67564.3
4096,24,4,4,4,18,32,8,128,4,1,16384,1,3,11,2,True,8877,3.32075,136126.0
4096,24,4,4,8,11,16,8,128,3,0,16384,0,4,6,2,True,20743,2.57762,179157.0
4096,24,4,4,8,12,32,16,128,4,1,131072,0,4,8,2,True,22525,11.5748,823998.0
4096,24,4,4,8,12,64,4,32,1,0,65536,0,2,6,1,True,13103,4.52823,197276.0
4096,24,4,5,4,17,64,1,64,4,1,65536,0,3,9,2,True,20530,4.17319,393054.0
4096,24,4,5,4,19,32,8,128,4,0,131072,0,3,12,2,True,20589,8.43027,910287.0
4096,48,8,1,4,14,32,2,32,3,0,32768,0,3,12,1,True,19187,5.56357,110948.0
4096,48,8,1,4,16,64,2,64,3,1,131072,1,3,16,2,True,8249,21.0613,732717.0
4096,48,8,2,4,20,16,4,32,4,0,16384,0,4,12,2,True,22777,3.33512,176484.0
4096,48,8,3,8,13,64,4,64,4,0,16384,1,3,12,1,True,9214,2.65515,63169.2
4096,48,8,3,8,20,64,2,64,2,0,16384,1,4,11,1,True,8446,2.70011,63480.5
4096,48,8,4,8,17,64,16,32,4,0,16384,1,4,5,1,True,9996,3.06446,82422.7
4096,96,16,1,4,15,64,1,32,2,1,131072,0,1,16,1,True,13309,17.3922,339040.0
4096,96,16,1,8,16,64,2,128,3,1,16384,0,1,14,1,True,15224,5.05351,56972.7
4096,96,16,2,4,16,64,4,64,2,1,131072,0,2,13,2,True,14875,12.0098,874875.0
4096,96,16,2,4,18,64,16,32,4,0,16384,1,1,12,2,True,7353,9.56371,192774.0
4096,96,16,2,8,15,32,8,64,3,0,16384,0,2,5,2,True,16865,4.09689,129618.0
4096,96,16,2,8,17,16,2,128,2,1,131072,0,2,10,1,True,15313,11.9173,450692.0
4096,96,16,2,8,18,64,8,64,1,0,131072,1,3,7,1,True,6948,13.983,392189.0
4096,96,16,3,4,16,32,2,32,4,0,32768,1,2,16,2,True,8123,4.96895,286190.0
4096,96,16,4,4,19,16,1,32,3,1,32768,0,4,15,1,True,20947,2.51605,109635.0
4096,96,16,4,8,13,64,1,64,2,1,65536,1,2,5,1,True,6879,5.0802,200377.0
4096,96,16,5,4,10,32,8,64,4,0,131072,0,4,5,1,True,22700,6.89624,465690.0
4096,96,16,5,4,17,64,16,128,3,1,16384,0,4,13,1,True,20749,2.04509,76106.3
4096,96,16,5,8,12,32,8,64,1,0,65536,1,2,14,1,True,6185,5.68142,247260.0
4096,28,4,1,4,11,32,2,32,1,0,65536,0,4,16,2,True,17058,10.8754,391241.0
4096,28,4,1,4,15,32,1,64,2,1,131072,1,4,9,1,True,8704,19.2994,457489.0
4096,28,4,2,4,10,16,4,64,1,0,32768,1,1,7,2,True,5220,10.4437,283106.0
4096,28,4,2,4,12,32,4,32,2,1,131072,1,3,13,1,True,7747,13.319,453909.0
4096,28,4,2,4,15,16,2,128,1,0,65536,1,4,13,2,True,7547,10.4361,474597.0
4096,28,4,2,4,18,64,2,64,1,0,32768,0,4,15,1,True,17018,3.59292,110956.0
4096,28,4,2,8,10,16,2,32,1,1,16384,1,2,14,1,True,6461,5.10404,72349.5
4096,28,4,3,4,10,64,1,32,3,0,16384,0,1,4,1,True,15015,2.11621,57044.6
4096,28,4,3,8,11,64,2,32,2,0,32768,0,4,6,1,True,18868,2.68819,110956.0
4096,28,4,4,4,13,16,1,32,3,1,131072,0,1,14,1,True,15159,8.72023,450514.0
4096,28,4,4,4,15,64,8,64,3,0,16384,0,2,12,1,True,16932,1.85681,61161.6
4096,28,4,4,8,11,64,8,32,4,1,32768,0,3,9,2,True,20540,3.09089,206883.0
4096,28,4,4,8,14,16,8,64,3,1,16384,0,2,7,2,True,16877,2.90097,179157.0
4096,28,4,5,4,16,16,4,64,2,1,16384,1,3,9,1,True,7761,2.40269,71431.1
4096,28,4,5,8,11,16,8,128,3,1,16384,0,4,15,1,True,20884,1.71971,68369.8
4096,28,4,5,8,13,32,1,128,2,1,32768,0,2,16,1,True,15045,2.41795,109690.0
4096,28,4,5,8,14,32,2,128,3,0,16384,1,1,7,2,True,6578,2.53193,130094.0
4096,56,8,1,4,15,16,8,32,2,1,32768,1,4,5,1,True,9002,10.0928,139009.0
4096,56,8,2,8,13,16,16,64,3,0,16384,1,1,10,1,True,7126,8.44369,109000.0
4096,56,8,2,8,13,64,8,128,1,1,32768,1,3,14,2,True,6640,8.17115,213391.0
4096,56,8,2,8,17,64,8,32,4,1,131072,1,3,7,2,True,8903,14.3415,759050.0
4096,56,8,3,8,13,16,2,32,3,0,32768,0,3,10,2,True,18820,3.85476,228798.0
4096,56,8,4,4,12,32,2,128,4,1,32768,0,3,4,1,True,20814,2.3671,110948.0
4096,56,8,4,4,12,64,1,128,1,1,32768,1,4,11,1,True,7635,3.16698,116220.0
4096,56,8,4,8,15,16,1,32,1,0,16384,0,4,15,2,True,16901,2.03286,195118.0
4096,56,8,5,4,15,64,4,128,4,1,65536,0,2,8,1,True,18824,3.65451,197276.0
4096,56,8,5,4,19,64,4,32,3,0,32768,0,4,16,2,True,20539,2.6469,205746.0
4096,112,16,2,4,10,16,8,32,2,0,131072,0,2,7,1,True,15298,12.8554,465670.0
4096,112,16,2,8,16,16,8,32,3,0,131072,0,3,8,1,True,19146,11.4368,465670.0
4096,112,16,2,8,20,64,1,64,1,1,16384,1,3,12,1,True,6955,4.14539,64318.1
4096,112,16,3,4,10,32,16,64,1,0,131072,1,4,6,2,True,7340,21.8395,830697.0
4096,112,16,3,4,16,32,8,128,3,1,16384,0,4,12,2,True,20635,2.71088,129618.0
4096,112,16,3,4,18,64,8,128,4,0,16384,0,1,12,2,True,16729,2.90163,129588.0
4096,112,16,3,8,10,32,4,32,2,0,131072,1,2,11,1,True,6895,11.2444,453718.0
4096,112,16,4,4,15,16,2,32,2,1,65536,1,2,9,1,True,7026,5.97923,307468.0
4096,112,16,5,4,10,32,16,128,4,0,65536,1,2,5,2,True,8054,8.25489,416879.0
4096,112,16,5,4,18,32,4,128,1,1,65536,0,4,4,2,True,16771,4.90057,488942.0
4096,32,4,1,4,15,32,1,128,3,0,131072,0,3,13,2,True,18979,15.8445,877171.0
4096,32,4,1,4,15,32,16,128,4,0,16384,1,1,6,1,True,7896,12.4915,83029.0
4096,32,4,1,4,19,32,8,32,4,1,32768,0,2,13,1,True,19184,6.31554,112078.0
4096,32,4,1,8,10,16,2,32,1,1,32768,0,3,9,2,True,15390,9.08671,228798.0
4096,32,4,1,8,20,16,1,32,3,1,16384,0,2,7,1,True,17520,4.77643,67667.3
4096,32,4,2,4,18,32,2,64,2,0,16384,1,1,5,2,True,5900,5.18144,128946.0
4096,32,4,2,8,10,32,2,128,4,1,131072,1,4,8,2,True,9750,13.0157,881652.0
4096,32,4,2,8,20,16,1,32,1,0,65536,0,1,9,1,True,11483,7.87901,305368.0
4096,32,4,2,8,20,64,2,32,2,1,32768,1,4,13,2,True,8139,6.13794,213189.0
4096,32,4,3,8,11,16,16,64,2,0,16384,1,1,8,2,True,5909,9.51171,221264.0
4096,32,4,3,8,14,16,8,64,4,1,131072,0,1,12,1,True,17088,10.0099,465670.0
4096,32,4,3,8,20,64,8,128,3,1,32768,0,3,5,1,True,18876,2.94638,99946.0
4096,32,4,4,8,11,16,8,64,3,0,16384,1,4,5,2,True,8973,3.78304,182985.0
4096,32,4,4,8,18,32,8,64,2,1,65536,1,4,12,1,True,8458,5.42039,247451.0
4096,64,8,1,8,15,16,1,32,1,1,32768,0,4,7,2,True,17321,7.97104,225265.0
4096,64,8,2,4,10,16,8,32,4,1,32768,0,2,15,1,True,19122,4.26832,135180.0
4096,64,8,2,4,14,32,8,128,4,1,131072,1,1,15,1,True,7723,14.0975,473154.0
4096,64,8,2,4,15,64,16,64,3,1,16384,0,3,9,1,True,18916,3.9776,76106.3
4096,64,8,2,4,19,16,1,128,3,0,16384,1,4,15,1,True,9475,3.62812,72069.6
4096,64,8,2,8,19,64,8,128,2,1,16384,1,1,12,2,True,5838,7.12201,136096.0
4096,64,8,4,4,11,16,1,32,4,0,32768,0,3,5,1,True,20918,2.5174,109635.0
4096,64,8,4,4,12,16,1,128,4,0,16384,0,4,4,2,True,22634,1.78139,195118.0
4096,64,8,5,4,14,16,4,64,2,0,32768,0,4,8,2,True,18767,3.18786,278704.0
4096,128,16,1,4,13,64,1,64,1,0,32768,0,2,10,2,True,13110,9.04395,203678.0
4096,128,16,1,4,18,64,16,128,3,1,32768,0,1,14,1,True,15228,9.93102,113225.0
4096,128,16,1,8,18,64,2,64,1,0,16384,0,4,11,1,True,17154,4.56424,56972.7
4096,128,16,2,4,17,32,1,32,2,1,65536,1,3,10,2,True,7423,9.48195,399801.0
4096,128,16,3,4,12,32,8,64,1,1,16384,1,4,14,2,True,7344,4.66832,136317.0
4096,128,16,3,4,19,64,1,64,4,1,32768,1,1,9,1,True,7646,3.75444,116029.0
4096,128,16,4,4,16,64,4,32,3,0,131072,0,1,4,2,True,14803,8.90847,874875.0
4096,128,16,4,8,17,16,16,32,1,1,32768,0,2,16,2,True,13061,6.71998,360759.0
4096,128,16,4,8,19,64,4,32,1,0,65536,0,1,7,2,True,10985,6.14523,359884.0
4096,128,16,5,8,16,16,2,64,4,1,131072,0,4,7,1,True,22806,7.27054,450692.0
4096,36,4,1,4,16,16,8,64,4,0,65536,0,1,11,2,True,17290,13.5043,490357.0
4096,36,4,1,4,18,32,4,64,2,0,131072,0,2,6,2,True,15152,19.0019,874662.0
4096,36,4,2,4,17,16,4,64,4,0,131072,0,3,15,1,True,21059,10.3,447163.0
4096,36,4,2,4,18,16,8,128,4,0,131072,0,4,13,1,True,22984,10.4951,465670.0
4096,36,4,3,4,16,32,16,64,3,0,32768,0,4,6,1,True,20845,3.82261,113233.0
4096,36,4,3,4,18,16,4,128,3,0,16384,1,2,11,1,True,7815,3.38291,71813.9
4096,36,4,4,8,10,64,4,128,4,1,32768,1,3,8,2,True,8817,3.87021,212254.0
4096,36,4,5,4,11,16,2,128,4,1,131072,1,4,8,2,True,9715,9.79088,1152890.0
4096,36,4,5,4,12,32,4,32,1,0,65536,1,2,8,1,True,6186,5.38602,246813.0
4096,36,4,5,8,10,16,2,64,4,0,16384,0,4,14,2,True,22584,1.90158,173826.0
4096,72,8,1,8,14,32,8,128,1,0,131072,1,3,10,1,True,7134,24.3529,472580.0
4096,72,8,3,4,12,32,16,32,2,1,131072,1,4,13,2,True,8142,20.3697,830888.0
4096,72,8,4,8,17,16,8,64,2,1,131072,1,1,7,1,True,6323,12.0059,470455.0
4096,72,8,4,8,17,32,16,128,4,1,131072,0,1,6,2,True,16775,13.1904,823998.0
4096,144,16,1,8,10,32,16,32,3,1,131072,0,1,8,1,True,15332,20.0549,387256.0
4096,144,16,1,8,19,16,2,64,1,0,65536,1,2,14,2,True,6335,20.165,474214.0
4096,144,16,1,8,19,64,4,128,2,0,131072,1,4,11,2,True,8270,21.5159,881383.0
4096,144,16,2,4,16,16,2,32,4,0,131072,0,2,11,1,True,19135,10.6483,450692.0
4096,144,16,2,8,19,64,2,128,4,1,16384,1,4,16,2,True,9704,3.3477,114609.0
4096,144,16,3,4,16,16,1,64,3,0,65536,1,4,5,2,True,9010,7.26193,476586.0
