tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,0,4,2,8,20,16,2,128,3,1,32768,0,3,11,2,True,68938,6.03269,248427.0
4096,0,4,3,4,10,32,8,64,2,1,16384,0,3,5,1,True,58929,3.49393,79491.0
4096,0,4,3,8,14,32,8,32,3,0,131072,1,2,16,1,True,38657,10.2278,486310.0
4096,0,4,4,4,13,32,4,128,2,1,65536,0,2,10,1,True,53753,5.2897,258060.0
4096,0,4,4,4,18,16,16,64,4,0,65536,0,3,4,1,True,70564,5.66252,229270.0
4096,0,4,4,4,20,16,4,32,4,1,65536,1,4,14,1,True,46392,5.65654,339620.0
4096,0,4,5,4,13,64,4,128,2,1,131072,1,4,6,1,True,35367,7.70692,395323.0
4096,0,4,5,4,14,32,8,32,4,1,131072,1,2,9,1,True,37594,8.27515,485265.0
4096,0,4,5,8,10,16,16,32,4,1,131072,0,1,12,2,True,59752,10.7011,808969.0
4096,0,4,5,8,10,32,8,64,1,0,131072,0,1,7,2,True,44220,9.81077,926609.0
4096,0,8,1,4,13,64,16,128,4,1,16384,0,3,5,1,True,67929,10.5531,104276.0
4096,0,8,2,4,12,16,16,128,4,1,65536,1,3,8,1,True,50036,9.01529,233443.0
4096,0,8,2,4,15,16,4,128,3,0,65536,0,3,11,1,True,68938,7.44791,341304.0
4096,0,8,3,8,19,16,8,32,1,0,32768,0,1,6,2,True,48534,5.96091,249882.0
4096,0,8,4,4,13,64,2,128,2,0,32768,1,2,15,2,True,32196,4.70297,225775.0
4096,0,8,4,8,12,32,16,128,3,0,131072,0,3,4,1,True,62648,8.56501,404627.0
4096,0,8,5,4,17,64,16,64,4,0,131072,1,2,15,2,True,34785,10.6202,843200.0
4096,0,8,5,8,18,16,8,64,1,0,65536,0,3,9,1,True,56157,5.23827,338688.0
4096,0,16,1,8,13,32,16,64,3,0,65536,1,1,4,2,True,48675,17.7742,438923.0
4096,0,16,2,4,19,32,4,64,2,0,16384,0,3,5,1,True,60381,4.74291,80801.6
4096,0,16,2,8,12,32,8,32,3,0,65536,0,2,4,2,True,59762,8.77288,425135.0
4096,0,16,4,4,16,32,2,64,3,0,16384,1,3,10,2,True,39695,3.21509,141532.0
4096,0,16,4,4,16,64,8,64,2,0,131072,0,2,5,1,True,52098,8.44047,402287.0
4096,0,16,4,8,13,64,2,64,4,1,32768,0,4,4,1,True,69771,3.0655,128327.0
4096,0,16,5,4,11,16,1,64,1,1,65536,1,2,6,1,True,33906,5.69685,324178.0
4096,0,16,5,8,15,32,4,32,4,1,32768,0,2,5,2,True,61849,3.49193,222078.0
4096,4,4,1,4,10,16,8,64,4,1,65536,0,3,9,1,True,87367,11.0849,350153.0
4096,4,4,1,8,14,32,1,64,2,0,65536,1,3,4,2,True,64896,11.7714,422611.0
4096,4,4,2,4,12,32,1,64,2,1,32768,0,1,7,2,True,62286,6.10933,245168.0
4096,4,4,2,4,19,64,2,32,2,1,131072,0,3,5,1,True,74351,9.80582,359567.0
4096,4,4,2,8,18,64,8,128,3,1,16384,1,4,16,2,True,60514,4.47967,152281.0
4096,4,4,3,4,14,64,8,64,2,1,131072,0,2,11,2,True,65637,9.75498,769908.0
4096,4,4,3,4,15,64,8,128,2,0,16384,1,4,11,2,True,53150,3.53623,150017.0
4096,4,4,3,8,11,32,1,64,3,0,16384,0,2,11,1,True,72344,2.88317,86195.3
4096,4,4,3,8,17,32,2,32,2,1,32768,0,4,11,1,True,77580,3.53886,129463.0
4096,4,4,3,8,19,64,16,32,1,0,131072,1,1,14,2,True,49325,11.4472,844436.0
4096,4,4,4,4,18,64,2,32,2,1,16384,1,2,16,2,True,52076,2.58596,127770.0
4096,4,4,4,8,12,16,2,128,1,0,131072,1,4,8,2,True,52132,9.8072,1168160.0
4096,4,4,5,4,10,64,8,128,3,1,131072,1,1,6,1,True,41978,7.39855,404300.0
4096,4,4,5,8,10,64,16,64,2,0,32768,1,1,5,1,True,40094,3.70474,132801.0
4096,4,4,5,8,12,32,1,64,2,1,65536,0,1,11,2,True,60002,5.14205,409424.0
4096,8,8,1,4,10,32,4,64,1,0,131072,0,4,12,1,True,63181,18.5478,475379.0
4096,8,8,1,4,13,64,8,64,4,1,65536,0,1,7,1,True,58796,13.4647,227446.0
4096,8,8,2,4,17,16,8,32,4,1,131072,0,4,14,2,True,77499,12.5849,929475.0
4096,8,8,2,8,17,16,8,64,4,1,16384,0,1,12,2,True,65328,5.36971,198787.0
4096,8,8,3,4,15,32,2,64,2,0,16384,1,2,15,1,True,37037,4.14431,88189.0
4096,8,8,4,8,17,64,1,64,1,1,65536,0,1,15,1,True,43391,5.51313,211623.0
4096,8,8,5,4,10,16,8,32,1,1,32768,1,2,13,2,True,33596,4.8479,250177.0
4096,8,8,5,8,10,32,4,32,2,1,32768,0,2,7,1,True,53210,3.26558,127668.0
4096,8,8,5,8,14,32,1,32,4,1,32768,1,2,12,2,True,37248,3.92529,244157.0
4096,16,16,1,4,12,16,16,32,4,0,32768,1,4,10,1,True,64846,10.9926,207498.0
4096,16,16,1,4,13,64,1,64,1,1,65536,0,4,16,2,True,58953,14.5098,420649.0
4096,16,16,1,8,12,64,4,64,1,0,65536,1,3,16,2,True,42156,15.6416,390350.0
4096,16,16,1,8,16,16,2,128,2,0,65536,0,3,7,2,True,71185,13.6407,498556.0
4096,16,16,2,4,11,32,16,32,2,1,32768,0,4,9,2,True,64413,8.01876,278120.0
4096,16,16,2,4,18,32,8,128,4,0,131072,1,1,7,2,True,41364,13.5831,932022.0
4096,16,16,2,4,19,64,16,32,4,0,16384,0,2,6,2,True,61822,7.1774,205322.0
4096,16,16,3,4,16,32,1,32,3,0,16384,1,4,12,2,True,44354,3.65154,140847.0
4096,16,16,3,4,18,32,4,32,3,1,32768,1,3,12,1,True,40610,4.71586,131584.0
4096,16,16,3,8,13,32,16,32,2,1,16384,1,2,8,2,True,36539,6.06928,194478.0
4096,16,16,3,8,16,32,16,64,1,1,32768,1,2,9,1,True,34561,6.08277,133662.0
4096,16,16,3,8,16,64,16,128,1,0,131072,1,4,13,1,True,35293,10.2028,366102.0
4096,16,16,3,8,20,16,16,64,2,0,16384,1,3,6,1,True,42198,4.90044,124452.0
4096,16,16,4,4,10,32,16,32,4,1,16384,1,2,16,2,True,39151,4.68897,193718.0
4096,16,16,4,4,15,32,16,64,1,1,16384,0,3,4,1,True,54347,3.58663,93509.7
4096,16,16,4,8,10,64,16,64,2,1,16384,1,2,10,1,True,32607,4.16421,96157.3
4096,16,16,4,8,12,64,2,32,4,1,32768,1,1,14,2,True,33888,4.55264,225584.0
4096,16,16,4,8,13,16,8,32,4,0,32768,1,2,15,1,True,41848,4.26325,154083.0
4096,16,16,5,4,14,16,1,128,1,0,32768,1,4,5,1,True,38858,3.65736,127871.0
4096,16,16,5,8,15,16,2,64,4,1,16384,1,2,8,2,True,40482,3.19177,191487.0
4096,8,4,1,4,20,32,8,64,2,1,65536,1,1,7,2,True,47412,15.4537,435206.0
4096,8,4,1,8,15,32,1,64,1,0,65536,1,3,13,1,True,49765,12.9486,224620.0
4096,8,4,2,4,11,32,16,32,4,0,16384,0,4,10,1,True,73569,5.00578,96342.4
4096,8,4,3,4,11,16,4,64,1,1,16384,0,4,15,1,True,63259,3.35723,85734.9
4096,8,4,3,4,12,64,4,128,3,0,32768,0,2,12,1,True,56562,4.19095,117583.0
4096,8,4,3,4,18,16,2,128,3,0,16384,1,3,16,1,True,44485,3.82521,87418.9
4096,8,4,3,8,10,64,4,64,3,0,32768,0,3,15,1,True,61032,3.99281,117583.0
4096,8,4,3,8,11,64,8,32,3,0,16384,0,3,5,2,True,61159,3.80313,147337.0
4096,8,4,5,4,16,32,1,32,1,0,16384,1,4,8,2,True,38069,2.80271,139611.0
4096,8,4,5,4,18,64,4,128,4,1,32768,0,1,4,1,True,56235,3.054,116156.0
4096,16,8,1,4,15,64,4,64,4,1,65536,1,2,10,2,True,45243,14.8002,390158.0
4096,16,8,1,8,18,32,8,32,1,1,16384,1,2,6,2,True,47972,11.4968,159319.0
4096,16,8,2,4,11,16,2,32,1,1,131072,1,4,6,2,True,45781,13.8843,1170030.0
4096,16,8,2,4,19,64,8,128,4,0,16384,0,3,7,2,True,66207,5.0264,149218.0
4096,16,8,3,4,10,16,1,64,3,0,65536,0,3,9,1,True,66662,5.81768,323691.0
4096,16,8,3,4,11,64,8,64,1,0,65536,1,1,5,1,True,28804,7.42912,219897.0
4096,16,8,3,8,11,16,4,32,3,0,131072,0,3,5,1,True,66662,9.58443,465487.0
4096,16,8,3,8,11,64,4,128,3,1,131072,1,4,9,2,True,38966,10.2871,895304.0
4096,16,8,3,8,12,16,8,128,4,1,65536,0,2,10,2,True,66160,7.1005,508106.0
4096,16,8,4,4,17,32,2,64,4,1,65536,0,4,10,2,True,71437,5.27899,408038.0
4096,16,8,4,8,11,32,2,64,1,0,65536,0,4,13,2,True,58384,5.72631,408038.0
4096,16,8,4,8,20,64,2,64,1,1,131072,1,4,13,2,True,34549,9.45215,745686.0
4096,32,16,1,4,11,64,1,128,3,0,32768,1,4,5,1,True,47720,10.9439,140370.0
4096,32,16,3,8,19,32,8,64,2,0,32768,1,3,6,2,True,38599,5.63417,226777.0
4096,32,16,5,4,13,64,2,128,4,0,32768,1,4,5,1,True,39183,3.24441,130340.0
4096,32,16,5,4,15,32,16,64,3,1,131072,1,4,5,2,True,39985,10.9067,842425.0
4096,12,4,1,4,20,64,1,128,1,1,16384,1,3,16,2,True,44950,10.4068,138545.0
4096,12,4,2,4,13,64,1,64,2,0,32768,0,3,15,1,True,57355,5.62848,129917.0
4096,12,4,2,4,16,32,4,64,4,0,32768,1,2,16,1,True,44127,6.13972,133465.0
4096,12,4,2,4,19,64,4,128,4,0,16384,1,4,9,1,True,43503,5.09249,79545.1
4096,12,4,2,8,19,32,16,128,1,0,131072,0,1,12,2,True,46659,18.9338,843628.0
4096,12,4,3,4,19,64,16,32,2,1,65536,1,1,16,1,True,30743,8.03098,216759.0
4096,12,4,3,8,19,32,2,64,4,0,16384,0,4,15,1,True,72565,2.89466,85892.1
4096,12,4,5,4,18,64,2,128,2,1,16384,0,3,6,1,True,56634,2.29351,73868.7
4096,12,4,5,8,10,16,2,32,4,1,16384,1,4,7,1,True,45545,2.5845,85800.1
4096,24,8,2,8,10,64,8,128,1,0,131072,1,2,5,1,True,33797,12.9696,407608.0
4096,24,8,2,8,14,64,4,128,2,0,16384,1,3,16,2,True,37554,5.77235,130453.0
4096,24,8,2,8,15,32,16,32,2,0,65536,1,2,15,2,True,39859,11.4047,430958.0
4096,24,8,3,4,13,64,1,32,2,0,32768,1,3,14,1,True,35285,4.85723,130716.0
4096,24,8,4,8,13,16,2,32,4,0,32768,0,2,15,2,True,65715,3.99278,245595.0
4096,24,8,5,4,19,64,8,64,1,0,65536,0,2,10,2,True,47595,5.66334,377343.0
4096,24,8,5,8,11,16,1,64,4,1,131072,1,2,7,1,True,39983,8.72354,468942.0
4096,24,8,5,8,18,16,8,64,3,1,65536,1,1,6,1,True,35544,5.86804,340411.0
4096,48,16,1,8,14,16,1,32,2,0,16384,1,4,13,1,True,68670,7.89071,97367.9
4096,48,16,2,8,16,64,4,32,1,0,65536,0,4,5,1,True,57469,7.39307,217480.0
4096,48,16,2,8,19,64,1,64,4,1,65536,0,3,8,1,True,66038,6.67782,214456.0
4096,48,16,3,8,12,32,16,32,2,1,131072,1,4,15,1,True,40740,10.2863,408067.0
4096,48,16,3,8,16,64,1,32,1,1,32768,1,1,5,2,True,28804,6.21039,223724.0
4096,48,16,3,8,18,32,2,128,1,0,32768,0,1,4,1,True,45118,4.95828,129272.0
4096,48,16,3,8,20,16,4,64,3,1,16384,1,3,13,1,True,43956,3.91182,87074.8
4096,48,16,4,4,12,64,1,128,2,0,65536,0,2,12,1,True,52098,5.03526,211623.0
4096,48,16,4,4,13,32,1,32,2,1,32768,0,4,11,2,True,62756,3.79228,242144.0
4096,48,16,4,8,10,64,2,64,1,0,32768,1,4,8,1,True,34650,4.01852,131007.0
4096,48,16,5,4,13,32,8,64,4,0,65536,0,2,6,1,True,61850,4.62556,258031.0
4096,48,16,5,8,20,64,16,64,4,1,32768,0,2,7,1,True,60680,3.44568,130121.0
4096,16,4,1,4,11,64,4,32,1,0,65536,1,2,13,2,True,39653,16.4213,390158.0
4096,16,4,1,4,13,32,2,32,4,1,65536,0,2,11,2,True,67661,13.4113,418836.0
4096,16,4,1,8,10,32,2,128,3,0,16384,1,1,6,2,True,49543,9.94875,152138.0
4096,16,4,1,8,17,16,8,64,1,1,131072,0,3,14,1,True,67080,19.336,493839.0
4096,16,4,2,4,10,64,4,64,1,0,65536,1,2,14,2,True,33340,9.96833,382193.0
4096,16,4,3,4,12,32,2,32,3,1,16384,0,1,6,1,True,54414,3.55829,85892.1
4096,16,4,3,4,14,16,8,32,1,0,131072,1,1,16,2,True,33582,13.6737,928935.0
4096,16,4,3,8,16,32,16,128,3,0,16384,1,4,6,2,True,42856,5.42209,194478.0
4096,16,4,4,4,15,32,16,64,1,1,65536,0,4,10,2,True,58387,7.08707,426020.0
4096,16,4,4,8,11,16,8,32,3,0,65536,1,4,5,1,True,44385,5.89759,340504.0
4096,32,8,2,4,18,16,8,128,2,1,131072,0,1,16,1,True,55656,13.2959,485874.0
4096,32,8,3,4,10,64,2,64,2,1,16384,0,2,15,1,True,52545,3.55587,75296.1
4096,32,8,3,4,11,16,16,128,4,0,32768,1,4,11,2,True,47212,6.74815,379848.0
4096,32,8,3,4,17,64,16,128,4,0,131072,0,2,8,1,True,61012,9.24201,363422.0
4096,32,8,3,4,20,64,16,32,4,1,32768,1,3,8,1,True,38804,5.30155,134037.0
4096,32,8,3,8,15,16,2,64,1,0,131072,1,3,9,1,True,39470,10.948,470547.0
4096,32,8,3,8,20,32,8,32,1,0,32768,1,3,14,1,True,37378,5.10747,132699.0
4096,32,8,5,8,10,32,16,128,2,1,65536,1,4,9,2,True,38375,6.78386,427841.0
4096,32,8,5,8,14,64,2,32,4,0,131072,1,4,11,2,True,39174,8.37299,745210.0
4096,64,16,1,8,12,16,8,64,1,1,65536,0,4,10,2,True,71174,14.3154,517952.0
4096,64,16,1,8,12,64,8,128,3,0,16384,1,4,14,2,True,47753,11.0722,159863.0
4096,64,16,2,8,14,64,2,128,3,0,16384,0,1,9,1,True,53433,5.06986,77176.8
4096,64,16,4,4,16,32,16,32,3,1,65536,0,2,14,2,True,58030,7.10736,426020.0
4096,64,16,4,8,14,64,4,32,4,0,65536,1,4,11,1,True,40092,5.12095,217136.0
4096,64,16,4,8,19,16,8,32,2,1,16384,0,4,12,2,True,67249,3.14549,195954.0
4096,64,16,5,8,13,16,8,64,4,0,16384,1,1,9,1,True,37790,3.05611,86605.6
4096,20,4,1,4,13,64,16,64,4,0,32768,0,2,15,1,True,63194,12.1989,141395.0
4096,20,4,1,4,18,32,8,64,3,0,16384,0,1,9,1,True,59158,10.2752,89337.0
4096,20,4,1,8,18,32,2,128,1,0,65536,1,3,11,1,True,49765,12.9742,223419.0
4096,20,4,2,8,14,32,8,32,4,0,65536,0,3,8,2,True,68362,8.11292,425135.0
4096,20,4,2,8,15,32,16,128,3,1,65536,1,4,8,1,True,46707,8.49154,211571.0
4096,20,4,3,8,11,32,16,64,3,0,16384,0,3,4,2,True,63170,4.94384,192373.0
4096,20,4,3,8,14,32,2,32,2,1,32768,0,1,16,2,True,49612,5.35365,297049.0
4096,20,4,3,8,15,64,2,128,2,0,131072,1,1,12,1,True,30738,10.361,359983.0
4096,20,4,3,8,19,64,1,128,3,0,131072,0,4,6,2,True,65393,9.40968,745676.0
