tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,0,8,5,4,12,32,8,64,4,0,65536,0,1,15,2,True,306006,6.9919,403374.0
4096,0,8,5,4,15,32,4,64,1,0,65536,0,2,5,2,True,239170,7.53346,486811.0
4096,0,8,5,8,10,16,2,64,4,1,131072,1,4,5,2,True,365419,9.28295,1170860.0
4096,0,8,5,8,11,32,16,64,2,1,32768,0,4,9,1,True,387401,4.1597,111868.0
4096,0,16,1,4,11,64,2,32,2,1,65536,1,1,11,1,True,216590,11.6162,208617.0
4096,0,16,1,4,12,16,2,32,1,1,131072,0,2,16,1,True,288748,31.8586,449622.0
4096,0,16,1,4,16,32,1,32,4,0,16384,0,2,8,2,True,414729,6.0078,119731.0
4096,0,16,1,8,11,16,16,32,2,1,32768,1,1,9,2,True,202765,26.9158,372322.0
4096,0,16,1,8,12,16,8,64,1,1,65536,1,1,6,1,True,188518,17.3382,336226.0
4096,0,16,1,8,18,64,2,128,3,0,65536,1,3,4,1,True,315030,8.90314,215699.0
4096,0,16,2,4,10,32,8,128,3,0,131072,1,3,7,2,True,299964,13.8718,918683.0
4096,0,16,2,4,15,64,16,64,4,1,131072,0,2,4,1,True,387946,15.077,343733.0
4096,0,16,2,4,16,64,16,128,4,1,16384,0,1,6,2,True,305880,11.5724,183561.0
4096,0,16,2,8,14,64,8,128,4,0,65536,1,4,8,1,True,378420,5.67936,212458.0
4096,0,16,4,8,10,32,8,128,3,0,32768,0,1,9,2,True,272804,5.87672,204791.0
4096,0,16,4,8,16,16,4,32,3,1,16384,0,2,13,2,True,308446,4.02333,174352.0
4096,0,16,4,8,18,32,2,64,2,0,32768,0,4,16,1,True,387690,3.29417,109583.0
4096,0,16,5,4,19,64,16,64,3,0,65536,1,4,11,1,True,346459,4.71169,210660.0
4096,0,16,5,8,10,32,4,64,3,0,16384,1,2,7,1,True,281663,2.08915,83157.6
4096,0,16,5,8,12,32,4,64,1,1,131072,1,1,15,1,True,184777,8.94317,454075.0
4096,0,16,5,8,19,16,2,128,4,0,65536,1,3,8,2,True,332226,5.53733,492755.0
4096,0,16,5,8,19,32,16,128,2,1,65536,0,4,5,1,True,387301,6.07697,187704.0
4096,4,4,1,4,13,16,4,32,3,1,131072,0,2,7,1,True,355754,27.1819,446093.0
4096,4,4,1,8,15,64,2,128,2,0,131072,1,1,16,1,True,218084,19.8598,362028.0
4096,4,4,2,4,18,64,16,128,1,0,16384,0,3,12,1,True,321286,7.50149,74740.6
4096,4,4,2,8,14,32,1,64,2,1,16384,0,3,12,1,True,403902,3.76601,66506.3
4096,4,4,2,8,19,32,16,32,1,0,32768,0,3,5,1,True,321274,9.35642,111868.0
4096,4,4,3,8,13,32,4,32,4,0,32768,1,2,16,1,True,314315,3.35789,121848.0
4096,4,4,3,8,16,64,16,32,4,1,131072,0,1,11,2,True,306395,20.8386,822068.0
4096,4,4,3,8,20,64,16,128,2,1,16384,0,2,13,1,True,320845,5.31374,74740.6
4096,4,4,5,4,12,64,2,32,2,0,65536,0,3,9,2,True,306214,6.00167,389208.0
4096,8,8,1,4,18,32,2,64,1,1,32768,1,2,7,1,True,219404,8.99887,133804.0
4096,8,8,1,8,16,16,1,128,2,0,65536,1,2,6,1,True,254269,12.1648,328223.0
4096,8,8,2,8,13,32,16,64,1,0,131072,1,4,16,2,True,267591,24.2648,837179.0
4096,8,8,2,8,15,32,4,128,1,1,65536,1,2,10,1,True,217375,7.91393,258655.0
4096,8,8,4,8,12,64,4,64,4,1,32768,0,1,14,2,True,305722,4.72023,203615.0
4096,8,8,5,8,16,32,2,64,4,1,16384,1,1,4,1,True,281737,2.01073,90128.9
4096,16,16,1,4,13,16,16,128,3,0,65536,0,2,14,2,True,310550,36.633,659668.0
4096,16,16,1,4,15,64,8,128,1,1,16384,0,2,12,2,True,241576,15.312,127753.0
4096,16,16,2,4,16,16,1,64,1,1,32768,0,4,11,1,True,368325,5.65005,108461.0
4096,16,16,2,4,17,16,16,32,2,1,32768,0,2,7,1,True,320670,10.5224,176623.0
4096,16,16,3,4,13,16,1,64,4,0,65536,0,1,4,1,True,358378,6.92019,304193.0
4096,16,16,3,4,15,16,4,128,1,1,65536,1,2,10,1,True,219348,6.89572,332176.0
4096,16,16,3,4,19,32,8,64,2,1,131072,0,2,16,2,True,274087,15.8738,908156.0
4096,16,16,3,8,15,64,1,64,2,1,32768,1,3,10,2,True,268012,4.28616,214753.0
4096,16,16,4,8,12,64,2,128,4,1,16384,0,1,10,1,True,354588,2.38753,55607.1
4096,16,16,5,4,20,16,8,128,1,0,131072,0,1,14,1,True,252798,12.2893,464304.0
4096,8,4,1,4,18,64,4,32,4,1,131072,1,4,8,2,True,367965,16.2999,905578.0
4096,8,4,3,4,13,64,8,64,3,0,32768,1,1,9,1,True,248963,3.93214,113319.0
4096,8,4,3,4,19,64,8,32,2,1,65536,0,4,14,1,True,388927,6.088,197911.0
4096,8,4,3,8,13,64,1,32,3,0,16384,0,2,12,1,True,424829,2.51354,55870.4
4096,8,4,4,4,20,16,2,32,2,0,65536,0,1,9,1,True,286892,6.71387,302083.0
4096,8,4,4,8,16,32,16,128,4,0,131072,1,2,12,1,True,314103,9.03373,398523.0
4096,8,4,5,8,18,64,1,64,4,0,65536,0,1,9,2,True,319858,5.83618,391306.0
4096,16,8,1,4,11,32,2,64,1,1,32768,1,4,6,2,True,269707,10.4251,301964.0
4096,16,8,1,4,18,16,4,128,3,0,65536,1,4,15,1,True,351018,10.287,343764.0
4096,16,8,1,8,19,64,16,64,3,1,65536,0,4,12,1,True,424679,17.1275,194878.0
4096,16,8,1,8,20,64,4,128,1,0,32768,1,2,12,1,True,217508,9.09961,122115.0
4096,16,8,2,4,19,64,16,32,2,1,16384,0,4,9,2,True,340560,10.5398,183561.0
4096,16,8,3,8,12,32,16,32,3,0,32768,1,3,14,2,True,300677,6.99448,280476.0
4096,16,8,3,8,12,64,8,128,3,1,32768,0,1,6,2,True,272143,6.68466,204752.0
4096,16,8,4,8,11,32,1,64,4,0,16384,1,2,13,1,True,314939,2.08631,90049.2
4096,16,8,4,8,12,16,2,64,3,0,65536,0,1,9,1,True,319880,6.32292,302083.0
4096,16,8,4,8,13,32,16,64,2,1,131072,1,1,7,2,True,200585,18.7997,833542.0
4096,16,8,4,8,15,64,2,128,2,1,16384,0,1,8,1,True,287627,2.78303,55607.1
4096,16,8,5,4,13,16,8,32,3,0,131072,1,3,11,1,True,317203,8.62884,477511.0
4096,32,16,2,4,16,32,8,128,2,0,16384,0,1,15,2,True,239890,8.67064,127487.0
4096,32,16,2,4,19,16,8,128,2,0,16384,1,2,8,2,True,235011,6.91821,200951.0
4096,32,16,2,4,19,32,1,64,1,0,32768,0,4,13,1,True,377707,5.19185,108516.0
4096,32,16,2,8,12,16,4,64,4,1,32768,0,4,4,2,True,410087,7.16667,276573.0
4096,32,16,3,4,16,16,2,64,2,0,65536,0,1,11,1,True,286353,7.98739,302083.0
4096,32,16,3,8,10,32,16,128,2,1,32768,1,1,14,2,True,200287,9.46441,263441.0
4096,32,16,4,8,15,32,16,128,2,1,65536,1,3,4,2,True,267249,8.55738,414748.0
4096,32,16,5,4,18,16,1,64,4,1,65536,0,2,15,1,True,391298,5.11606,304193.0
4096,32,16,5,8,14,64,2,32,1,0,131072,0,4,5,1,True,354252,8.42473,337806.0
4096,32,16,5,8,20,16,4,128,1,1,65536,1,2,8,2,True,200242,6.95893,491870.0
4096,12,4,1,4,19,32,4,64,2,0,131072,0,2,16,1,True,322396,27.2008,446140.0
4096,12,4,1,4,19,64,4,64,3,1,65536,0,4,8,1,True,423644,11.5471,196206.0
4096,12,4,2,8,12,16,16,128,2,1,65536,1,3,5,1,True,285319,10.3565,228526.0
4096,12,4,2,8,20,32,16,128,1,0,131072,0,2,13,1,True,287363,19.7593,385890.0
4096,12,4,3,4,15,64,8,128,2,0,65536,0,4,11,2,True,340930,8.32333,358890.0
4096,12,4,3,8,20,16,1,32,3,0,32768,0,2,12,2,True,319313,5.93018,223517.0
4096,12,4,5,8,10,32,16,128,1,0,131072,0,2,13,2,True,239354,19.1473,821867.0
4096,12,4,5,8,14,64,4,32,1,0,16384,1,2,14,1,True,216385,2.18183,70034.0
4096,24,8,1,4,11,16,2,32,4,0,131072,1,2,14,2,True,301394,20.9741,1162350.0
4096,24,8,1,4,11,16,16,128,4,1,16384,0,2,4,2,True,344072,20.0188,215792.0
4096,24,8,2,4,10,32,8,32,1,0,32768,1,3,13,2,True,234098,7.92757,215892.0
4096,24,8,2,4,16,64,16,32,2,0,131072,1,2,5,2,True,235109,23.8266,856904.0
4096,24,8,2,8,11,32,1,64,1,0,32768,1,2,9,1,True,217390,5.15052,125551.0
4096,24,8,3,4,16,64,2,64,2,0,32768,0,3,11,1,True,354546,3.98566,109590.0
4096,24,8,3,8,19,64,8,64,2,0,16384,1,3,10,1,True,280985,2.67869,73768.6
4096,24,8,4,4,20,32,2,32,1,0,131072,0,4,11,2,True,306737,11.8332,873013.0
4096,24,8,5,4,18,32,16,128,3,1,65536,0,3,9,2,True,340230,8.68254,407092.0
4096,24,8,5,8,14,16,2,128,2,0,131072,1,3,9,2,True,266550,9.96547,1152100.0
4096,48,16,1,8,13,16,8,64,3,0,131072,0,1,16,2,True,276699,39.6282,908010.0
4096,48,16,2,4,15,16,4,32,4,1,65536,1,2,5,1,True,317227,7.00343,330070.0
4096,48,16,3,4,19,16,1,32,4,1,65536,1,2,8,2,True,299653,6.88608,488810.0
4096,48,16,3,8,18,32,1,32,4,0,16384,1,1,14,1,True,282251,2.48345,80287.5
4096,48,16,4,4,16,64,1,128,2,0,131072,1,3,5,1,True,281112,7.67691,348967.0
4096,48,16,4,4,18,16,8,64,4,0,65536,0,1,5,2,True,308448,8.66796,488225.0
4096,48,16,5,8,12,32,2,128,2,0,131072,0,3,14,2,True,306392,10.6845,873013.0
4096,48,16,5,8,18,16,1,32,2,0,16384,0,3,13,2,True,326977,2.4992,193369.0
4096,16,4,2,4,13,32,4,64,4,0,16384,1,4,7,2,True,367614,3.09332,136633.0
4096,16,4,2,4,14,32,1,64,4,0,16384,1,2,4,1,True,315070,3.07667,84689.9
4096,16,4,2,8,14,64,16,128,1,1,65536,0,1,12,2,True,206736,29.4646,514749.0
4096,16,4,3,4,10,32,2,128,1,0,65536,1,4,16,1,True,281955,5.22587,205751.0
4096,16,4,3,4,11,64,8,64,1,0,32768,1,4,8,2,True,267273,4.91641,220447.0
4096,16,4,3,4,15,16,16,32,3,0,65536,1,2,16,2,True,267176,12.2205,672005.0
4096,16,4,3,8,17,16,16,128,3,1,65536,0,3,7,2,True,342500,13.8958,659372.0
4096,16,4,4,4,18,16,1,128,3,0,131072,0,3,6,2,True,342423,12.3318,1149590.0
4096,16,4,4,8,19,32,8,128,2,0,131072,0,1,16,2,True,239634,14.5154,908156.0
4096,16,4,5,4,12,64,8,128,1,0,16384,0,2,9,2,True,238729,3.86615,127457.0
4096,16,4,5,4,16,32,2,128,2,0,32768,0,3,15,1,True,353700,3.0601,109583.0
4096,16,4,5,8,18,16,2,64,3,1,131072,0,4,9,2,True,375759,10.8674,1146930.0
4096,16,4,5,8,18,64,4,64,3,1,16384,0,3,13,2,True,340027,2.20438,106012.0
4096,32,8,1,4,18,32,16,32,2,0,131072,1,3,8,1,True,283746,21.3032,406666.0
4096,32,8,1,8,15,64,16,128,3,0,32768,0,2,6,1,True,355479,14.6733,112155.0
4096,32,8,2,4,15,64,2,32,4,1,65536,0,4,16,2,True,407515,8.69026,389208.0
4096,32,8,3,4,12,64,1,64,1,0,16384,0,1,16,2,True,264559,3.41806,106330.0
4096,32,8,3,8,16,64,16,32,2,0,131072,0,2,7,2,True,272353,22.642,822068.0
4096,32,8,4,4,14,16,8,32,1,0,32768,1,4,4,1,True,284574,3.56014,143768.0
4096,32,8,4,4,15,32,16,128,2,0,131072,0,4,6,1,True,387297,10.6875,385890.0
4096,32,8,4,8,18,64,8,32,1,1,16384,1,2,16,1,True,216443,2.64771,74917.1
4096,32,8,4,8,20,16,4,32,2,1,65536,1,1,4,2,True,200092,7.82699,495315.0
4096,32,8,4,8,20,16,8,128,4,0,16384,0,2,5,2,True,342111,4.11468,177026.0
4096,64,16,1,4,12,64,1,32,4,0,131072,0,3,16,1,True,424105,20.0695,337970.0
4096,64,16,2,8,17,16,4,128,4,1,32768,1,2,13,1,True,317916,4.60888,142699.0
4096,64,16,3,4,18,64,1,32,1,0,16384,0,4,9,1,True,435047,2.47072,55870.4
4096,64,16,4,4,16,16,2,64,1,1,16384,1,1,5,2,True,167377,4.34639,178202.0
4096,64,16,4,8,11,32,1,64,4,1,16384,1,4,6,1,True,379929,1.90646,90240.6
4096,64,16,5,4,13,32,4,128,4,1,32768,0,3,16,1,True,420836,2.88192,109407.0
4096,64,16,5,4,14,32,8,64,4,1,16384,1,2,16,1,True,313797,1.94433,68989.5
4096,64,16,5,4,20,64,1,128,1,0,16384,0,2,9,1,True,344905,2.03742,55870.4
4096,20,4,1,8,14,16,16,64,4,0,65536,0,1,12,2,True,310783,36.6085,659668.0
4096,20,4,2,4,20,64,4,64,1,0,65536,1,1,13,1,True,184625,8.27706,213137.0
4096,20,4,4,4,10,32,4,128,4,1,65536,0,2,15,1,True,387079,5.32854,239323.0
4096,20,4,5,4,11,32,2,32,1,1,16384,1,2,11,2,True,200794,2.50123,133896.0
4096,20,4,5,4,16,16,2,128,4,1,32768,1,1,16,1,True,284255,2.91296,119492.0
4096,20,4,5,8,17,16,4,32,3,0,65536,1,3,5,1,True,316807,4.68232,329305.0
4096,40,8,1,4,17,32,16,128,4,1,32768,0,2,10,2,True,341930,23.055,256655.0
4096,40,8,3,8,19,16,16,128,3,0,65536,0,3,13,1,True,387437,9.02236,210533.0
4096,40,8,4,8,19,64,1,64,4,1,131072,0,2,12,2,True,339900,10.5643,725795.0
4096,40,8,5,8,15,16,8,32,1,1,65536,1,3,8,2,True,233420,7.14638,512151.0
4096,40,8,5,8,16,32,1,128,1,1,131072,0,2,16,2,True,239266,11.9094,875039.0
4096,80,16,1,4,12,16,8,128,1,1,32768,0,4,8,2,True,310780,17.3714,230297.0
4096,80,16,1,8,10,16,8,32,4,0,32768,1,2,6,2,True,301527,11.8046,246758.0
4096,80,16,1,8,14,64,16,128,1,0,32768,0,3,10,2,True,274172,26.6138,256618.0
4096,80,16,2,4,14,64,1,128,1,0,131072,0,3,9,2,True,272808,17.8304,725795.0
4096,80,16,2,8,19,64,2,64,1,0,65536,1,4,4,1,True,281989,6.11422,208130.0
4096,80,16,3,4,16,64,1,32,1,1,65536,1,4,7,2,True,267720,6.52478,416954.0
4096,80,16,3,8,16,32,1,32,4,1,131072,0,3,6,1,True,421360,10.5609,449233.0
4096,80,16,4,4,14,16,1,32,4,0,65536,1,1,8,2,True,266674,6.41792,489576.0
4096,80,16,4,4,19,16,2,32,4,1,32768,0,2,14,2,True,342283,4.84014,226666.0
4096,80,16,5,4,19,64,16,32,4,0,32768,0,2,4,2,True,340055,6.02399,256322.0
4096,80,16,5,8,17,32,1,32,3,1,16384,0,1,10,1,True,342178,2.16742,66506.3
4096,24,4,1,4,13,16,8,32,2,1,131072,0,3,7,2,True,310503,36.0867,908010.0
4096,24,4,1,4,13,64,1,128,1,0,32768,0,2,5,2,True,291894,13.8797,202225.0
4096,24,4,1,4,15,32,4,32,2,1,16384,1,4,8,1,True,317293,5.61851,79242.3
4096,24,4,1,4,20,32,4,32,1,0,32768,0,3,15,2,True,275353,16.4422,203921.0
4096,24,4,1,4,20,64,8,64,3,0,65536,0,3,10,1,True,388826,13.1102,198206.0
4096,24,4,1,8,15,64,1,64,2,0,131072,0,1,9,2,True,239531,33.3637,726091.0
4096,24,4,1,8,19,32,4,64,3,0,16384,1,3,8,2,True,302072,5.9536,135397.0
4096,24,4,2,4,16,16,1,32,3,0,65536,1,1,4,2,True,233679,9.97448,485365.0
4096,24,4,2,8,15,32,4,32,2,1,65536,1,2,5,1,True,249807,7.32663,263440.0
4096,24,4,2,8,16,32,16,128,3,0,131072,0,2,6,2,True,306813,30.8479,821867.0
4096,24,4,3,4,10,32,8,128,1,0,32768,0,2,15,2,True,239188,8.00534,204791.0
4096,24,4,3,4,14,64,16,128,3,0,131072,0,3,10,1,True,387745,11.7134,343733.0
4096,24,4,3,8,10,64,8,32,2,1,32768,1,3,11,2,True,267237,4.90693,219681.0
4096,24,4,3,8,13,32,8,128,4,0,65536,1,4,10,1,True,380134,4.92688,248574.0
4096,24,4,3,8,19,16,8,128,3,1,131072,1,2,13,2,True,266440,13.8566,914222.0
4096,24,4,5,4,20,32,1,128,2,1,32768,1,3,13,2,True,267486,3.49044,242930.0
4096,48,8,1,4,11,16,1,32,4,1,65536,1,4,8,1,True,384068,9.05164,322673.0
4096,48,8,1,8,11,32,16,64,1,1,131072,0,1,10,1,True,254650,37.9096,386185.0
4096,48,8,1,8,11,64,4,32,2,1,32768,0,4,6,1,True,388891,8.93981,98189.5
4096,48,8,2,4,11,16,4,32,1,0,65536,0,4,11,2,True,308732,12.6936,486702.0
4096,48,8,2,8,14,32,16,32,4,0,65536,1,4,16,2,True,366989,10.5997,426424.0
4096,48,8,3,4,12,16,4,128,4,1,65536,1,2,5,2,True,299144,7.21924,492827.0
4096,48,8,3,4,16,16,1,64,1,1,16384,1,3,13,2,True,234638,3.39237,217103.0
4096,48,8,4,4,13,64,1,128,1,0,65536,0,1,7,2,True,218620,8.24436,391306.0
4096,48,8,4,4,17,16,4,128,3,1,131072,1,1,7,2,True,233073,11.8058,1161870.0
4096,48,8,4,8,10,16,16,128,2,1,32768,1,1,10,2,True,200320,8.85465,382745.0
4096,48,8,4,8,13,64,16,32,4,1,131072,0,4,14,1,True,455348,9.27859,343733.0
4096,48,8,5,4,15,32,1,32,4,1,32768,1,2,4,1,True,314228,2.65246,132441.0
4096,48,8,5,4,15,64,1,64,1,0,131072,0,1,10,2,True,204663,12.1648,725795.0
4096,48,8,5,8,19,16,4,32,3,1,16384,1,3,15,2,True,299776,2.81336,198278.0
4096,96,16,1,4,11,16,4,64,4,1,65536,1,3,16,2,True,334053,13.2552,500587.0
4096,96,16,2,8,16,16,16,128,3,1,32768,0,2,5,2,True,308851,15.2439,358628.0
4096,96,16,3,4,12,32,2,32,2,0,32768,1,4,6,1,True,314318,3.37718,133317.0
4096,96,16,3,4,20,64,4,32,3,1,16384,0,3,6,2,True,339620,3.08977,106012.0
4096,96,16,4,4,16,64,8,128,3,0,32768,1,3,8,1,True,313305,3.09582,124037.0
4096,96,16,4,4,19,64,2,128,2,1,16384,1,3,8,2,True,267513,2.24119,117646.0
4096,96,16,5,4,14,32,4,128,1,0,32768,1,2,9,1,True,216892,3.1492,123571.0
4096,96,16,5,4,18,32,2,128,1,1,16384,0,4,15,2,True,306622,2.36507,120306.0
4096,28,4,2,4,15,32,2,32,3,1,65536,1,4,13,1,True,347081,5.83676,213791.0
4096,28,4,2,4,16,16,2,64,1,0,32768,1,4,15,1,True,285193,4.74597,120066.0
4096,28,4,2,8,12,32,4,128,2,0,65536,1,3,7,2,True,267079,8.88279,495998.0
4096,28,4,3,8,11,64,8,64,1,0,65536,1,1,10,2,True,167980,10.0627,369992.0
4096,28,4,4,4,17,64,1,32,2,1,131072,1,4,16,1,True,313530,7.49058,358154.0
4096,28,4,4,4,19,16,4,64,3,0,65536,0,2,8,2,True,308318,8.15413,486702.0
4096,28,4,4,8,17,16,2,64,1,1,32768,0,1,7,1,True,252726,4.67073,109539.0
4096,28,4,5,4,13,16,8,32,1,0,65536,0,3,16,2,True,274812,8.16386,488225.0
4096,28,4,5,8,13,16,4,128,1,0,131072,0,1,14,2,True,207283,14.532,1146360.0
4096,28,4,5,8,15,64,1,32,3,1,131072,0,4,13,2,True,374318,9.23188,725795.0
4096,28,4,5,8,20,16,1,64,4,1,16384,0,3,13,1,True,439075,1.98611,66493.0
4096,56,8,1,4,13,16,2,32,2,1,65536,1,3,12,2,True,269082,14.7563,485011.0
4096,56,8,1,4,14,16,2,128,2,0,131072,1,4,15,2,True,301473,20.9747,1161960.0
4096,56,8,2,4,12,32,16,32,1,1,131072,0,1,5,1,True,253284,21.6997,385890.0
4096,56,8,2,4,13,32,8,128,3,0,16384,0,4,14,2,True,374655,5.92066,127487.0
4096,56,8,2,8,18,32,16,64,2,0,131072,0,1,5,2,True,239816,37.5562,821867.0
4096,56,8,3,4,14,64,1,64,1,1,65536,1,1,10,1,True,184236,6.22808,216812.0
4096,56,8,3,4,17,32,1,32,2,0,65536,0,1,4,1,True,293088,6.90015,192788.0
4096,56,8,3,8,13,64,8,64,2,0,131072,1,1,9,1,True,216308,10.4545,400394.0
4096,56,8,4,8,11,32,2,128,1,0,16384,0,1,7,2,True,205981,3.60192,120306.0
4096,56,8,5,8,12,16,4,128,2,0,32768,0,2,14,1,True,319629,3.68634,133320.0
4096,112,16,1,4,19,16,16,32,1,1,16384,1,4,7,2,True,269340,15.986,228424.0
4096,112,16,1,4,19,32,16,32,2,1,32768,1,1,7,2,True,202453,23.7551,273499.0
4096,112,16,2,4,14,16,16,128,1,1,65536,1,3,7,2,True,233472,18.0989,668368.0
4096,112,16,2,8,17,64,4,128,2,0,32768,1,4,7,2,True,300820,5.39988,215482.0
4096,112,16,3,8,14,16,1,128,1,0,16384,1,4,15,1,True,284939,2.69995,84293.8
4096,112,16,4,4,14,16,16,64,1,0,16384,0,4,16,2,True,308537,6.72237,215496.0
4096,112,16,4,8,11,64,4,32,4,0,16384,0,1,13,2,True,305895,2.71995,106012.0
4096,112,16,4,8,17,16,16,32,2,1,131072,0,2,12,2,True,274876,18.5976,790516.0
4096,112,16,5,4,13,16,16,64,3,1,16384,1,1,8,2,True,232910,5.01321,222387.0
4096,112,16,5,4,18,32,8,32,4,0,65536,0,2,12,2,True,340060,6.62366,403374.0
4096,112,16,5,4,19,16,4,128,4,1,32768,1,1,6,2,True,266386,3.85642,283081.0
4096,32,4,2,4,14,32,2,32,1,0,16384,0,1,8,2,True,206296,6.26725,120306.0
4096,32,4,2,4,17,64,1,64,3,0,32768,0,3,5,2,True,381131,6.26256,201929.0
4096,32,4,2,8,17,32,1,128,1,1,131072,0,3,15,1,True,320482,15.9935,449233.0
4096,32,4,2,8,17,64,8,32,1,0,32768,1,3,15,1,True,249519,5.19795,119826.0
4096,32,4,2,8,20,16,1,32,2,1,32768,1,1,9,2,True,201582,7.72265,239595.0
4096,32,4,3,8,12,32,1,32,4,0,131072,0,3,4,1,True,420961,10.5662,449233.0
4096,32,4,4,4,18,16,1,32,2,0,131072,1,2,8,2,True,233331,11.453,1165860.0
4096,32,4,5,4,13,32,4,32,2,0,131072,1,2,6,1,True,249338,7.94674,454840.0
4096,32,4,5,8,11,16,4,128,2,1,65536,0,1,15,1,True,285664,6.22879,319735.0
4096,64,8,1,4,17,32,1,128,3,0,16384,1,4,9,1,True,350586,4.81915,88813.6
4096,64,8,1,8,18,32,8,32,3,0,131072,0,1,8,2,True,274750,34.9329,908451.0
4096,64,8,3,4,19,32,16,64,1,1,32768,1,3,15,1,True,249707,5.46956,122587.0
4096,64,8,4,4,18,32,8,128,1,0,32768,0,2,5,1,True,286625,4.39765,110713.0
4096,64,8,4,4,19,64,16,32,1,1,65536,0,2,14,1,True,287174,8.00393,194582.0
4096,64,8,5,4,20,16,1,128,2,1,131072,1,2,16,2,True,233314,10.6258,1173510.0
4096,128,16,1,4,11,16,8,128,1,1,32768,0,3,4,1,True,322582,12.9807,134110.0
4096,128,16,1,8,10,64,2,32,1,1,16384,0,3,11,2,True,275298,8.58503,106266.0
4096,128,16,1,8,11,32,4,128,3,0,65536,0,2,6,1,True,355532,14.1204,239618.0
4096,128,16,2,8,12,64,1,64,1,0,131072,0,4,15,1,True,354719,13.8855,337674.0
4096,128,16,2,8,20,64,2,64,4,0,65536,0,1,9,1,True,354643,7.62966,191669.0
4096,128,16,3,8,13,16,16,64,4,0,131072,1,2,12,1,True,316913,11.2604,476474.0
4096,128,16,4,4,16,16,8,64,4,1,65536,1,2,12,2,True,299350,6.99654,512151.0
4096,128,16,4,8,12,32,2,32,2,1,65536,0,2,12,2,True,272714,7.59512,389110.0
4096,128,16,4,8,18,32,2,64,4,0,131072,1,3,4,2,True,332795,9.03009,882201.0
4096,36,4,1,4,14,32,4,32,1,1,131072,1,3,14,1,True,251139,19.2977,464132.0
4096,36,4,1,8,10,16,1,64,2,0,32768,1,2,10,1,True,254953,8.24016,123686.0
4096,36,4,2,8,12,32,4,128,3,0,65536,0,1,13,1,True,320237,9.03625,239323.0
4096,36,4,2,8,14,32,1,32,1,1,65536,1,1,10,2,True,167831,11.961,404369.0
4096,36,4,3,4,19,32,8,32,4,1,16384,0,2,9,2,True,340569,4.6157,127487.0
