7.080051422119140625e+00,-1.762377738952636719e+00
9.971946716308593750e+00,-9.988807678222656250e+00
-9.992520332336425781e+00,2.412700653076171875e-02
9.997699737548828125e+00,8.153133392333984375e-01
-9.998843193054199219e+00,4.046336174011230469e+00
1.189556121826171875e-01,-1.466293334960937500e-01
3.100638389587402344e+00,-3.381754875183105469e+00
-9.998336791992187500e+00,9.998970031738281250e+00
9.993324279785156250e+00,4.227436065673828125e+00
8.629301071166992188e+00,-7.620684623718261719e+00
-9.999276161193847656e+00,-2.571806430816650391e+00
6.013811111450195312e+00,1.678357124328613281e+00
-8.447265625000000000e-02,6.768856048583984375e-01
3.406448364257812500e-01,5.318107604980468750e-01
-9.998992919921875000e+00,-9.999658584594726562e+00
9.999895095825195312e+00,9.999919891357421875e+00
-9.995587348937988281e+00,1.770195960998535156e+00
-6.768413543701171875e+00,-3.768646240234375000e+00
-1.883707046508789062e-01,-5.133221626281738281e+00
5.968074798583984375e+00,2.359322547912597656e+00
